,col0,col1,col2,col3,col4
10,Unutilized Abstraction,PlacingObjects,SettingsViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\SettingsViewController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
11,Unutilized Abstraction,PlacingObjects,NSSetExtensions,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ObjectExtensions\NSSetExtensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
12,Unutilized Abstraction,PlacingObjects,VirtualObjectSelectionViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\VirtualObjectSelectionViewController.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
13,Unnecessary Abstraction,PlacingObjects,SegueIdentifier,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ViewController+Actions.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ' ShowSettings' ShowObjects
14,Unutilized Abstraction,PlacingObjects,SegueIdentifier,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ViewController+Actions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
15,Unutilized Abstraction,PlacingObjects,NMatrix4Extensions,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ObjectExtensions\Matrix4Extensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
16,Unutilized Abstraction,PlacingObjects,VirtualObjectManagerDelegate_Extensions,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\VirtualObjects\IVirtualObjectManagerDelegate.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
17,Unutilized Abstraction,PlacingObjects,SCNScene_Extensions,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ObjectExtensions\SCNScene_Extensions.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
18,Insufficient Modularization,PlacingObjects,ViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ViewController.cs,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 30 public methods
19,Insufficient Modularization,PlacingObjects,ViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ViewController.cs,The tool detected the smell in this class because the class contains large number of methods. Total methods in the class: 37 methods
20,Cyclically-dependent Modularization,PlacingObjects,ViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ViewController.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.ViewController' PlacingObjects.TextManager
21,Cyclically-dependent Modularization,PlacingObjects,FocusSquare,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\FocusSquare.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.FocusSquare' PlacingObjects.FocusSquareSegment
22,Cyclically-dependent Modularization,PlacingObjects,Gesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\Gesture.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.Gesture' PlacingObjects.SingleFingerGesture
23,Cyclically-dependent Modularization,PlacingObjects,TwoFingerGesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\TwoFingerGesture.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.TwoFingerGesture' PlacingObjects.Gesture
24,Cyclically-dependent Modularization,PlacingObjects,VirtualObjectManager,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\VirtualObjects\VirtualObjectManager.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.VirtualObjectManager' PlacingObjects.ViewController
25,Cyclically-dependent Modularization,PlacingObjects,IVirtualObjectManagerDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\VirtualObjects\IVirtualObjectManagerDelegate.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.IVirtualObjectManagerDelegate' PlacingObjects.VirtualObjectManager
26,Cyclically-dependent Modularization,PlacingObjects,ViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ViewController.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.ViewController' PlacingObjects.VirtualObjectManager' PlacingObjects.Gesture
27,Cyclically-dependent Modularization,PlacingObjects,TextManager,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\Utilities\TextManager.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.TextManager' PlacingObjects.ViewController' PlacingObjects.VirtualObjectManager
28,Cyclically-dependent Modularization,PlacingObjects,Gesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\Gesture.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.Gesture' PlacingObjects.VirtualObjectManager' PlacingObjects.SingleFingerGesture
29,Cyclically-dependent Modularization,PlacingObjects,SingleFingerGesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\SingleFingerGesture.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.SingleFingerGesture' PlacingObjects.Gesture' PlacingObjects.TwoFingerGesture
30,Cyclically-dependent Modularization,PlacingObjects,TwoFingerGesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\TwoFingerGesture.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.TwoFingerGesture' PlacingObjects.Gesture' PlacingObjects.VirtualObjectManager
31,Cyclically-dependent Modularization,PlacingObjects,IVirtualObjectManagerDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\VirtualObjects\IVirtualObjectManagerDelegate.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.IVirtualObjectManagerDelegate' PlacingObjects.VirtualObjectManager' PlacingObjects.ViewController
32,Cyclically-dependent Modularization,PlacingObjects,ViewController,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\ViewController.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.ViewController' PlacingObjects.VirtualObjectManager' PlacingObjects.SingleFingerGesture' PlacingObjects.Gesture
33,Cyclically-dependent Modularization,PlacingObjects,SingleFingerGesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\SingleFingerGesture.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.SingleFingerGesture' PlacingObjects.Gesture' PlacingObjects.VirtualObjectManager' PlacingObjects.TwoFingerGesture
34,Cyclically-dependent Modularization,PlacingObjects,IVirtualObjectManagerDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\VirtualObjects\IVirtualObjectManagerDelegate.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: PlacingObjects.IVirtualObjectManagerDelegate' PlacingObjects.VirtualObjectManager' PlacingObjects.SingleFingerGesture' PlacingObjects.Gesture
35,Rebellious Hierarchy,PlacingObjects,AppDelegate,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\AppDelegate.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: OnResignActivation' DidEnterBackground' WillEnterForeground' OnActivated' WillTerminate
36,Cyclic Hierarchy,PlacingObjects,Gesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\Gesture.cs,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: SingleFingerGesture
37,Cyclic Hierarchy,PlacingObjects,Gesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\Gesture.cs,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: TwoFingerGesture
38,Rebellious Hierarchy,PlacingObjects,TwoFingerGesture,D:\research\architectureSmells\repos\xamarin_monotouch-samples\ios11\ARKitPlacingObjects\PlacingObjects\UIElements\TwoFingerGesture.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: FinishGesture
