,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
10,10,21700038,1610612737,ATL,Atlanta,203705,Josh Magette,,,2:18,91.9,100.0,163.9,160.0,-72.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.69,104.35,86.96,5,0.0
11,11,21700038,1610612751,BKN,Brooklyn,201960,DeMarre Carroll,F,,4:13,117.6,133.3,70.7,88.9,47.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.25,1.042,0.33299999999999996,0.32799999999999996,122.49,102.45,85.38,9,0.34600000000000003
12,12,21700038,1610612751,BKN,Brooklyn,1626178,Rondae Hollis-Jefferson,F,,3:14,97.6,114.3,64.4,75.0,33.2,39.3,0.0,0.0,0.0,0.0,0.25,0.16699999999999998,0.0,1.0,1.042,0.111,0.109,130.05,111.34,92.78,7,0.4
13,13,21700038,1610612751,BKN,Brooklyn,202389,Timofey Mozgov,C,,5:57,157.7,161.5,97.4,100.0,60.3,61.5,0.0,0.0,0.0,0.33299999999999996,0.0,0.111,0.0,1.0,1.0,0.214,0.209,103.42,100.84,84.03,13,0.188
14,14,21700038,1610612751,BKN,Brooklyn,1627747,Caris LeVert,G,,7:46,149.2,156.3,111.0,106.3,38.2,50.0,0.111,1.0,16.7,0.0,0.5,0.28600000000000003,16.7,0.5,0.45,0.278,0.267,99.13,98.88,82.4,16,0.09300000000000001
15,15,21700038,1610612751,BKN,Brooklyn,1626156,D'Angelo Russell,G,,6:02,117.3,133.3,90.8,108.3,26.5,25.0,0.6,3.0,50.0,0.0,0.083,0.05,16.7,0.5,0.5,0.188,0.18,111.22,95.47,79.56,12,0.18600000000000003
16,16,21700038,1610612751,BKN,Brooklyn,203112,Quincy Acy,,,0:59,200.0,200.0,100.0,200.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.63,73.22,61.02,2,0.0
17,17,21700038,1610612751,BKN,Brooklyn,203459,Allen Crabbe,,,6:02,117.3,133.3,90.8,108.3,26.5,25.0,0.0,0.0,0.0,0.125,0.083,0.1,0.0,0.0,0.0,0.125,0.12,111.22,95.47,79.56,12,-0.023
18,18,21700038,1610612751,BKN,Brooklyn,202344,Trevor Booker,,,7:46,149.2,156.3,111.0,106.3,38.2,50.0,0.25,0.0,28.6,0.0,0.125,0.071,0.0,0.75,0.6579999999999999,0.278,0.267,99.13,98.88,82.4,16,0.163
19,19,21700038,1610612751,BKN,Brooklyn,203915,Spencer Dinwiddie,,,5:57,157.7,161.5,97.4,100.0,60.3,61.5,0.33299999999999996,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.07,103.42,100.84,84.03,13,0.087
20,20,21700038,1610612751,BKN,Brooklyn,203925,Joe Harris,,,5:57,157.7,161.5,97.4,100.0,60.3,61.5,0.14300000000000002,1.0,25.0,0.0,0.16699999999999998,0.111,25.0,1.5,1.5,0.214,0.209,103.42,100.84,84.03,13,0.188
21,21,21700038,1610612751,BKN,Brooklyn,1628386,Jarrett Allen,,,6:02,117.3,133.3,90.8,108.3,26.5,25.0,0.0,0.0,0.0,0.25,0.083,0.15,0.0,0.5,0.521,0.188,0.18,111.22,95.47,79.56,12,0.18600000000000003
