,col0,col1,col2,col3,col4
23,ec8eda2f-053a-47b6-96fa-355296b12466,Mix Fajita,"39,13 TL",Kırmızı Etler,4.0
24,f7f6dd28-7915-4261-8eb6-02c5f69fe752,Et Fajita,"34,93 TL",Kırmızı Etler,5.0
25,75d6149f-ebf4-4e5a-a1b4-2ff2f2a80360,Tavuk Fajita,"27,93 TL",Beyaz Etler,5.0
26,9f166d3e-c7b2-425f-898f-58971b73eaad,Soya Soslu Tavuk,"19,53 TL",Beyaz Etler,5.0
27,a11ee01f-649b-4c5f-b4b9-dd6ea57b7644,Köri Soslu Tavuk,"20,23 TL",Beyaz Etler,5.0
28,a8a08e60-408c-4968-8dfa-028ffd051023,Kekiklim,"20,93 TL",Beyaz Etler,5.0
29,f88b3a0d-47a8-4e45-a4e1-c9eb4a2fb052,Barbekü Soslu Tavuk,"20,23 TL",Beyaz Etler,5.0
30,fbb069a5-b1b6-4f6a-ad0d-1b7aea9559f0,Mexican Soslu Tavuk,"20,23 TL",Beyaz Etler,5.0
31,F39D6BF8-5EF6-43D5-AA93-000F315ADAEB,İskender (Et Dönerden),"20,93 TL",Et Dönerler,9.0
32,33B5712C-901F-4883-9530-7D60720958FF,Pilav Üstü Tavuk Döner,"17,43 TL",Tavuk Dönerler,3.0
33,150b9af3-aff7-4142-8637-10ee6bfc0592,Zeyrek Special Wrap,"30,73 TL",Wraps,5.0
34,172321cb-9705-40c2-9c50-744d9fd3412a,Cheese Chicken Wrap,"20,93 TL",Wraps,4.0
35,ae1c6d1a-5424-416a-877d-febb08ea0126,Cheese Beef Wrap,"27,93 TL",Wraps,4.0
36,5b5a84bb-2a4a-433b-99de-897e58c5c336,Chicken Quesadilla,"20,93 TL",Quesadillas,5.0
37,c531b917-97eb-495c-bb1a-f167af69de81,Beef Quesadilla,"27,93 TL",Quesadillas,5.0
38,11062591-3389-4a4f-ad58-7ed8e4087d7e,Mexican Pizza,"20,23 TL",Pizzalar (1 Kişilik),16.0
39,5989ef3e-3f8c-40c5-b684-375a1c0bd551,Mix Pizza,"20,93 TL",Pizzalar (1 Kişilik),20.0
40,a9533abf-a037-4a26-8c1b-71956e510c83,Funghi Pizza,"18,83 TL",Pizzalar (1 Kişilik),16.0
41,c7211603-c823-4ed7-bc69-b356f4d8cb3c,Zeyrek Pizza,"27,93 TL",Pizzalar (1 Kişilik),16.0
42,e5bbc46d-34d3-4fb1-87cc-3c81ebe51e0e,Margherita Pizza,"18,13 TL",Pizzalar (1 Kişilik),16.0
43,826e7155-86eb-4487-b792-ed8d4bdc1574,Homemade Chicken Burger,"18,13 TL",Homemade Burgerler,7.0
44,ae4eb0c7-cd94-40b0-9be5-786aaf57c623,Homemade Double Beef Burger,"34,93 TL",Homemade Burgerler,7.0
45,d70584d7-176a-466a-814f-f740296425c9,Homemade Beef Classic Burger,"23,03 TL",Homemade Burgerler,12.0
46,ea98102d-c612-48c9-bc10-2ae143e40cdd,Homemade Cheeseburger,"24,43 TL",Homemade Burgerler,4.0
47,4B6A0C96-C03E-4B24-9D6C-9C919B0ABBCD,Homemade Black Burger,"30,03 TL",Homemade Burgerler,7.0
48,35ccb467-e4ba-4ed9-9e52-3fe9ffec0b03,Spagetti Bolognese,"19,53 TL",Makarnalar,5.0
49,5b0c9e88-b9a9-4e0a-bcd7-5efd87496be3,Penne Arrabbiata,"16,03 TL",Makarnalar,5.0
50,af9efa99-4706-4cff-9df3-e6a0a022cb08,Fettuccine Alfredo,"16,03 TL",Makarnalar,6.0
51,e492138d-20f8-473f-8c2d-33e61dfc714f,Spaghetti Napolitan,"16,03 TL",Makarnalar,5.0
52,24134321-6dd2-456e-9350-5fb6b307e218,Ara Sıcak Sepeti,"12,53 TL",Yan Ürünler,5.0
53,b9a91c9d-c6b0-4af8-881d-bdd3986a9955,Parmak Patates Kızartması,"9,03 TL",Yan Ürünler,7.0
54,d386da92-3147-45cf-b767-b0b93cdb8d8d,Elma Dilim Patates Kızarması,"9,73 TL",Yan Ürünler,7.0
55,ABDCBA57-B888-4305-981B-6A9763D820A3,Tavuklu Pilav,"13,93 TL",Yan Ürünler,3.0
56,753fa08c-5ecb-4402-87c6-df63e9b46d49,Şefin Salatası,"25,13 TL",Salatalar,5.0
57,7bcbb8ff-fcc0-473c-a015-ea92b60fb977,Mevsim Salata,"13,23 TL",Salatalar,7.0
58,a0c4e92c-4061-4974-bccd-9148072524e1,Ton Balıklı Salata,"18,83 TL",Salatalar,5.0
59,bdcbf895-cd85-40a1-9bc4-e337e0360bc3,Sezar Salata,"18,83 TL",Salatalar,5.0
60,67A9BD4A-5656-486E-A240-EB87DE63DA3E,Ev Yapımı Muzlu Mag,"9,73 TL",Tatlılar,4.0
61,EB566DF3-C3F7-4D57-83A7-7E09485692F7,Ev Yapımı Frambuazlı Trileçe,"9,73 TL",Tatlılar,5.0
62,396E74A5-D375-45A4-84DB-7EAA11E28733,Waffle,"17,43 TL",Tatlılar,5.0
63,5F64DDF5-D2ED-43E9-91B6-DB6F7A481D45,Devil's Pasta,"13,93 TL",Tatlılar,5.0
64,EF62368B-6A55-44AC-ABAA-060821182F77,Profiterollu Mono Pasta,"13,93 TL",Tatlılar,5.0
65,EA35AFC5-A069-4006-A95E-175F4E172E64,Limonlu Cheesecake,"13,23 TL",Tatlılar,5.0
66,d510f9b0-2342-4961-9b84-e25d8178b77e,Gagoz (25 cl.),"4,13 TL",İçecekler,5.0
67,f1c8c181-aad8-40b4-b4f6-02210c742a65,Poşet,"0,25 TL",Poşet,5.0
