,col0,col1,col2,col3,col4,col5,col6
82,AndyAndain,25429,Isuca,0,0,1,Low
83,AndyAndain,10357,Jinrui wa Suitai Shimashita,0,0,1,Low
84,AndyAndain,33322,JK Bitch ni Shiboraretai,0,0,1,Low
85,AndyAndain,18691,Joshikousei no Koshitsuki,0,0,1,Low
86,AndyAndain,37281,Joshiochi!: 2-kai kara Onnanoko ga... Futtekita!?,0,0,1,Low
87,AndyAndain,28387,Joukamachi no Dandelion,0,0,1,Low
88,AndyAndain,29915,Junai Maniac,0,0,1,Low
89,AndyAndain,26441,Junketsu no Maria,0,0,1,Low
90,AndyAndain,8525,Kami nomi zo Shiru Sekai,0,0,1,Low
91,AndyAndain,21563,Kamigami no Asobi,0,0,1,Low
92,AndyAndain,18661,Kamisama Hajimemashita OVA,0,0,1,Low
93,AndyAndain,19685,Kanojo ga Flag wo Oraretara,0,0,1,Low
94,AndyAndain,35860,Karakai Jouzu no Takagi-san,0,0,1,Low
95,AndyAndain,27503,Karen Senki,0,2,1,Low
96,AndyAndain,24439,Kekkai Sensen,0,0,1,Low
97,AndyAndain,21809,Kenzen Robo Daimidaler,0,0,1,Low
98,AndyAndain,34964,Killing Bites,0,0,1,Low
99,AndyAndain,17741,Kimi no Iru Machi,0,0,1,Low
100,AndyAndain,16732,Kiniro Mosaic,0,0,1,Low
101,AndyAndain,5042,Kiss x Sis,0,0,1,Low
102,AndyAndain,18495,Kitakubu Katsudou Kiroku,0,0,1,Low
103,AndyAndain,33206,Kobayashi-san Chi no Maid Dragon,0,0,1,Low
104,AndyAndain,2403,Kodomo no Jikan (TV),0,0,1,Low
105,AndyAndain,8876,Koe de Oshigoto! The Animation,0,0,1,Low
106,AndyAndain,634,Koi Kaze,0,0,1,Low
107,AndyAndain,12175,Koi to Senkyo to Chocolate,0,0,1,Low
108,AndyAndain,18655,Koikishi Purely☆Kiss The Animation,0,0,1,Low
109,AndyAndain,31952,Kono Bijutsubu ni wa Mondai ga Aru!,0,0,1,Low
110,AndyAndain,13367,"Kono Naka ni Hitori, Imouto ga Iru!",0,0,1,Low
111,AndyAndain,31804,Kuma Miko,0,0,1,Low
112,AndyAndain,32949,Kuzu no Honkai,0,0,1,Low
113,AndyAndain,15005,Kyou no Asuka Show,0,0,1,Low
114,AndyAndain,21241,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,0,0,1,Low
115,AndyAndain,16353,Love Lab,0,0,1,Low
116,AndyAndain,34973,Love Live! Sunshine!! 2nd Season,0,0,1,Low
117,AndyAndain,149,Loveless,0,0,1,Low
118,AndyAndain,2034,Lovely★Complex,0,7,1,Low
119,AndyAndain,23133,M3: Sono Kuroki Hagane,0,0,1,Low
120,AndyAndain,14513,Magi: The Labyrinth of Magic,0,0,1,Low
121,AndyAndain,435,Magic Knight Rayearth,0,0,1,Low
122,AndyAndain,20785,Mahouka Koukou no Rettousei,0,0,1,Low
123,AndyAndain,35062,Mahoutsukai no Yome,0,0,1,Low
124,AndyAndain,29575,Mankitsu Happening,0,0,1,Low
125,AndyAndain,14833,Maoyuu Maou Yuusha,0,0,1,Low
126,AndyAndain,33487,Masamune-kun no Revenge,0,0,1,Low
127,AndyAndain,32438,Mayoiga,0,0,1,Low
128,AndyAndain,35997,Märchen Mädchen,0,0,1,Low
129,AndyAndain,11761,Medaka Box,0,1,1,Low
130,AndyAndain,6685,Mesu Kyoushi: Injoku no Kyoushitsu,0,0,1,Low
131,AndyAndain,4087,Michiko to Hatchin,0,0,1,Low
132,AndyAndain,20221,Minami-ke Natsuyasumi,0,0,1,Low
133,AndyAndain,15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,0,0,1,Low
134,AndyAndain,13409,Moyashimon Returns,0,0,1,Low
135,AndyAndain,11021,Muv-Luv Alternative: Total Eclipse,0,0,1,Low
136,AndyAndain,4081,Natsume Yuujinchou,0,0,1,Low
137,AndyAndain,3771,"Nee, Chanto Shiyou Yo!",0,0,1,Low
138,AndyAndain,14293,Nerawareta Gakuen,0,0,1,Low
139,AndyAndain,1210,NHK ni Youkoso!,0,0,1,Low
140,AndyAndain,24227,Nisekoi OVA,0,1,1,Low
141,AndyAndain,24991,No Game No Life Specials,0,1,1,Low
142,AndyAndain,17549,Non Non Biyori,0,0,1,Low
143,AndyAndain,20507,Noragami,0,0,1,Low
144,AndyAndain,18095,Nourin,0,0,1,Low
145,AndyAndain,17867,Nuki Doki! Tenshi to Akuma no Sakusei Battle,0,0,1,Low
146,AndyAndain,34148,Nyanko Days,0,0,1,Low
147,AndyAndain,32191,Okitegami Kyouko no Bibouroku x Monogatari,0,0,1,Low
148,AndyAndain,20931,Oneechan ga Kita,0,0,1,Low
149,AndyAndain,6893,Oni Chichi,0,0,1,Low
150,AndyAndain,14199,Oniichan dakedo Ai sae Areba Kankeinai yo ne!,0,0,1,Low
151,AndyAndain,12355,Ookami Kodomo no Ame to Yuki,0,0,1,Low
152,AndyAndain,7769,Ookami-san to Shichinin no Nakama-tachi,0,0,1,Low
153,AndyAndain,32729,Orange,0,3,1,Low
154,AndyAndain,18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,0,0,1,Low
155,AndyAndain,14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,0,0,1,Low
156,AndyAndain,24705,"Ore, Twintail ni Narimasu.",0,0,1,Low
157,AndyAndain,35484,Osake wa Fuufu ni Natte kara,0,0,1,Low
158,AndyAndain,12059,Otome Dori,0,0,1,Low
159,AndyAndain,19369,Outbreak Company,0,0,1,Low
160,AndyAndain,26243,Owari no Seraph,0,0,1,Low
161,AndyAndain,31181,Owarimonogatari,0,0,1,Low
162,AndyAndain,31223,Phantasy Star Online 2 The Animation,0,0,1,Low
163,AndyAndain,10711,Plastic Neesan,0,0,1,Low
164,AndyAndain,18413,Puchitto Gargantia,0,0,1,Low
165,AndyAndain,19315,Pupa,0,0,1,Low
166,AndyAndain,33926,Quanzhi Gaoshou,0,0,1,Low
167,AndyAndain,33021,Ragnastrike Angels,0,0,1,Low
168,AndyAndain,30296,Rakudai Kishi no Cavalry,0,0,1,Low
169,AndyAndain,13391,Rakuen Tsuihou,0,0,1,Low
170,AndyAndain,28497,Rokka no Yuusha,0,0,1,Low
171,AndyAndain,32951,Rokudenashi Majutsu Koushi to Akashic Records,0,0,1,Low
172,AndyAndain,21561,Ryuugajou Nanana no Maizoukin,0,0,1,Low
173,AndyAndain,10156,Sacred Seven,0,0,1,Low
174,AndyAndain,23277,Saenai Heroine no Sodatekata,0,0,1,Low
175,AndyAndain,30749,Saijaku Muhai no Bahamut,0,0,1,Low
176,AndyAndain,17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.",0,0,1,Low
177,AndyAndain,32542,Sakamoto desu ga?,0,1,1,Low
178,AndyAndain,12477,Sakasama no Patema,0,0,1,Low
179,AndyAndain,13055,Sankarea OVA,0,1,1,Low
180,AndyAndain,31564,Sansha Sanyou,0,0,1,Low
181,AndyAndain,6203,Sasameki Koto,0,0,1,Low
182,AndyAndain,14515,Sasami-san@Ganbaranai,0,0,1,Low
183,AndyAndain,35994,Satsuriku no Tenshi,0,0,1,Low
184,AndyAndain,6500,Seikon no Qwaser,0,4,1,Low
185,AndyAndain,33836,Seiren,0,0,1,Low
186,AndyAndain,37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,0,0,1,Low
187,AndyAndain,20847,Seitokai Yakuindomo*,0,0,1,Low
188,AndyAndain,20973,Sekai Seifuku: Bouryaku no Zvezda,0,0,1,Low
189,AndyAndain,22273,Selector Infected WIXOSS,0,0,1,Low
190,AndyAndain,15119,Senran Kagura,0,0,1,Low
191,AndyAndain,18119,Servant x Service,0,0,1,Low
192,AndyAndain,33125,Shiiku x Kanojo: Tenshi no Kousoku-hen,0,0,1,Low
193,AndyAndain,1559,Shijou Saikyou no Deshi Kenichi,0,0,1,Low
194,AndyAndain,19391,Shingeki no Kyojin Picture Drama,0,2,1,Low
195,AndyAndain,23233,Shinmai Maou no Testament,0,0,1,Low
196,AndyAndain,13125,Shinsekai yori,0,0,1,Low
197,AndyAndain,28625,Shisha no Teikoku,0,0,1,Low
198,AndyAndain,6979,Shukufuku no Campanella,0,0,1,Low
199,AndyAndain,33433,Shuumatsu no Izetta,0,0,1,Low
200,AndyAndain,19775,Sidonia no Kishi,0,0,1,Low
201,AndyAndain,879,Simoun,0,0,1,Low
202,AndyAndain,1602,Soukou no Strain,0,0,1,Low
203,AndyAndain,34823,Souryo to Majiwaru Shikiyoku no Yoru ni...,0,0,1,Low
204,AndyAndain,32105,Sousei no Onmyouji,0,0,1,Low
205,AndyAndain,27957,Steins;Gate: Soumei Eichi no Cognitive Computing,0,2,1,Low
206,AndyAndain,23319,"Suisei no Gargantia: Meguru Kouro, Haruka",0,0,1,Low
207,AndyAndain,25,Sunabouzu,0,0,1,Low
208,AndyAndain,12143,Swing Out Sisters,0,0,1,Low
209,AndyAndain,16099,Sword Art Online: Sword Art Offline,0,2,1,Low
210,AndyAndain,1372,Taiho Shichau zo (TV),0,0,1,Low
211,AndyAndain,19021,Takanashi Rikka Kai: Chuunibyou demo Koi ga Shitai! Movie,0,0,1,Low
212,AndyAndain,17879,Tamako Market Specials,0,0,1,Low
213,AndyAndain,32093,Tanaka-kun wa Itsumo Kedaruge,0,0,1,Low
214,AndyAndain,34177,Tenshi no 3P!,0,0,1,Low
215,AndyAndain,22687,Terra Formars,0,1,1,Low
216,AndyAndain,22689,Terra Formars: Bugs 2-hen,0,0,1,Low
217,AndyAndain,949,Top wo Nerae! Gunbuster,0,0,1,Low
218,AndyAndain,26443,Triage X,0,0,1,Low
219,AndyAndain,36606,Trust,0,0,1,Low
220,AndyAndain,28025,Tsukimonogatari,0,0,1,Low
221,AndyAndain,34902,Tsurezure Children,0,0,1,Low
222,AndyAndain,13785,Uhou Renka,0,0,1,Low
223,AndyAndain,35250,Urahara,0,0,1,Low
224,AndyAndain,30901,Utawarerumono: Itsuwari no Kamen,0,0,1,Low
225,AndyAndain,32899,Watashi ga Motete Dousunda,0,0,1,Low
226,AndyAndain,6425,Weiß Survive,0,0,1,Low
227,AndyAndain,4720,White Album,0,0,1,Low
228,AndyAndain,21085,Witch Craft Works,0,0,1,Low
229,AndyAndain,24405,World Trigger,0,3,1,Low
230,AndyAndain,35968,Wotaku ni Koi wa Muzukashii,0,0,1,Low
231,AndyAndain,28677,Yamada-kun to 7-nin no Majo,0,0,1,Low
232,AndyAndain,5454,Yoku Wakaru Gendai Mahou,0,0,1,Low
233,AndyAndain,35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,0,0,1,Low
234,AndyAndain,4548,Yozakura Quartet,0,0,1,Low
235,AndyAndain,18497,Yozakura Quartet: Hana no Uta,0,0,1,Low
236,AndyAndain,15911,Yuyushiki,0,0,1,Low
237,AndyAndain,34176,Zero kara Hajimeru Mahou no Sho,0,0,1,Low
238,AndyAndain,5020,Zettai Shougeki: Platonic Heart,0,0,1,Low
239,AndyAndain,6682,11eyes,9,12,2,Low
240,AndyAndain,7739,11eyes: Momoiro Genmutan,8,1,2,Low
241,AndyAndain,36039,A.I.C.O.: Incarnation,8,12,2,Low
242,AndyAndain,11759,Accel World,8,24,2,Low
243,AndyAndain,13939,Accel World EX,9,2,2,Low
244,AndyAndain,13859,Accel World: Acchel World.,7,8,2,Low
245,AndyAndain,366,AIKa,9,7,2,Low
246,AndyAndain,101,Air,10,13,2,Low
247,AndyAndain,656,Air in Summer,9,2,2,Low
248,AndyAndain,22199,Akame ga Kill!,9,24,2,Low
249,AndyAndain,25241,Akame ga Kill! Theater,8,0,2,Low
250,AndyAndain,4744,Akaneiro ni Somaru Saka,10,12,2,Low
251,AndyAndain,6987,Aki-Sora,10,1,2,Low
252,AndyAndain,22729,Aldnoah.Zero,7,12,2,Low
253,AndyAndain,32828,Amaama to Inazuma,8,12,2,Low
254,AndyAndain,8676,Amagami SS,9,25,2,Low
255,AndyAndain,9117,Amagami SS OVA,9,6,2,Low
256,AndyAndain,11235,Amagami SS+ Plus,9,13,2,Low
257,AndyAndain,12669,Amagami SS+ Plus Specials,8,6,2,Low
258,AndyAndain,22147,Amagi Brilliant Park,9,13,2,Low
259,AndyAndain,6547,Angel Beats!,10,13,2,Low
260,AndyAndain,10067,Angel Beats!: Another Epilogue,9,1,2,Low
261,AndyAndain,9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,10,11,2,Low
262,AndyAndain,11433,Ano Natsu de Matteru,10,12,2,Low
263,AndyAndain,23447,"Ano Natsu de Matteru: Bokutachi wa Koukou Saigo no Natsu wo Sugoshinagara, Ano Natsu de Matteiru.",9,1,2,Low
264,AndyAndain,11111,Another,9,12,2,Low
265,AndyAndain,11701,Another: The Other - Inga,9,1,2,Low
266,AndyAndain,24833,Ansatsu Kyoushitsu,8,22,2,Low
267,AndyAndain,21995,Ao Haru Ride,9,12,2,Low
268,AndyAndain,55,Arc the Lad,10,26,2,Low
269,AndyAndain,6166,Asobi ni Iku yo!,10,12,2,Low
270,AndyAndain,9618,Asobi ni Iku yo!: Asobi ni Oide,10,1,2,Low
271,AndyAndain,5081,Bakemonogatari,8,15,2,Low
272,AndyAndain,33573,BanG Dream!,10,13,2,Low
273,AndyAndain,34870,BanG Dream!: Asonjatta!,10,1,2,Low
274,AndyAndain,22789,Barakamon,9,12,2,Low
275,AndyAndain,36516,Beatless,6,20,2,Low
276,AndyAndain,37277,Beatless Intermission,6,4,2,Low
277,AndyAndain,13535,Binbougami ga!,10,13,2,Low
278,AndyAndain,20787,Black Bullet,10,13,2,Low
279,AndyAndain,12079,Black★Rock Shooter,10,1,2,Low
280,AndyAndain,7059,Black★Rock Shooter (OVA),10,1,2,Low
281,AndyAndain,11285,Black★Rock Shooter (TV),8,8,2,Low
282,AndyAndain,22547,Blade & Soul,8,13,2,Low
283,AndyAndain,10490,Blood-C,7,12,2,Low
284,AndyAndain,2964,Blue Drop: Tenshi-tachi no Gikyoku,9,13,2,Low
285,AndyAndain,58,Blue Gender,8,26,2,Low
286,AndyAndain,31043,Boku dake ga Inai Machi,10,12,2,Low
287,AndyAndain,9907,Bokura no Live Kimi to no Life,9,1,2,Low
288,AndyAndain,11241,Brave 10,8,12,2,Low
289,AndyAndain,14345,Btooom!,9,12,2,Low
290,AndyAndain,12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,10,13,2,Low
291,AndyAndain,6479,Candy Boy Episode: EX02 - Shiawase Kyouyuu Riron,9,1,2,Low
292,AndyAndain,4535,Candy Boy: Nonchalant Talk of the Certain Twin Sisters in Daily Life,10,7,2,Low
293,AndyAndain,3456,Candy☆Boy: Side Story For Archive,9,1,2,Low
294,AndyAndain,21677,Captain Earth,7,25,2,Low
295,AndyAndain,10012,Carnival Phantasm,9,12,2,Low
296,AndyAndain,12187,Carnival Phantasm EX Season,9,1,2,Low
297,AndyAndain,12255,Carnival Phantasm: Illya-jou,9,1,2,Low
298,AndyAndain,10578,C³,8,12,2,Low
299,AndyAndain,28999,Charlotte,9,13,2,Low
300,AndyAndain,4975,ChäoS;HEAd,10,12,2,Low
301,AndyAndain,60,Chrno Crusade,10,24,2,Low
302,AndyAndain,14741,Chuunibyou demo Koi ga Shitai!,10,12,2,Low
303,AndyAndain,18671,Chuunibyou demo Koi ga Shitai! Ren,9,12,2,Low
304,AndyAndain,21797,Chuunibyou demo Koi ga Shitai! Ren Lite,8,6,2,Low
305,AndyAndain,34382,Citrus,9,12,2,Low
306,AndyAndain,2167,Clannad,10,23,2,Low
307,AndyAndain,1723,Clannad Movie,9,1,2,Low
308,AndyAndain,4181,Clannad: After Story,10,24,2,Low
309,AndyAndain,6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",9,1,2,Low
310,AndyAndain,4059,"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",10,1,2,Low
311,AndyAndain,1575,Code Geass: Hangyaku no Lelouch,10,25,2,Low
312,AndyAndain,2904,Code Geass: Hangyaku no Lelouch R2,10,25,2,Low
313,AndyAndain,9479,Coppelion,8,13,2,Low
314,AndyAndain,1,Cowboy Bebop,9,26,2,Low
315,AndyAndain,5,Cowboy Bebop: Tengoku no Tobira,9,1,2,Low
316,AndyAndain,25731,Cross Ange: Tenshi to Ryuu no Rondo,10,25,2,Low
317,AndyAndain,2285,D.I.C.E.,9,40,2,Low
318,AndyAndain,31636,Dagashi Kashi,8,12,2,Low
319,AndyAndain,26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,10,13,2,Low
320,AndyAndain,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,10,13,2,Low
321,AndyAndain,35849,Darling in the FranXX,10,24,2,Low
322,AndyAndain,15583,Date A Live,9,12,2,Low
323,AndyAndain,19163,Date A Live II,9,10,2,Low
324,AndyAndain,17641,Date A Live: Date to Date,10,1,2,Low
325,AndyAndain,22961,Date A Live: Encore,10,1,2,Low
326,AndyAndain,1535,Death Note,10,37,2,Low
327,AndyAndain,28223,Death Parade,10,12,2,Low
328,AndyAndain,33988,Demi-chan wa Kataritai,9,12,2,Low
329,AndyAndain,24031,Denki-gai no Honya-san,8,12,2,Low
330,AndyAndain,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8,13,2,Low
331,AndyAndain,6746,Durarara!!,8,24,2,Low
332,AndyAndain,8408,Durarara!! Specials,8,2,2,Low
333,AndyAndain,790,Ergo Proxy,8,23,2,Low
334,AndyAndain,3101,F-Zero: Falcon Densetsu,9,51,2,Low
335,AndyAndain,14829,Fate/kaleid liner Prisma☆Illya,10,10,2,Low
336,AndyAndain,27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,8,10,2,Low
337,AndyAndain,20509,Fate/kaleid liner Prisma☆Illya 2wei!,8,10,2,Low
338,AndyAndain,25011,Fate/kaleid liner Prisma☆Illya 2wei! Specials,8,5,2,Low
339,AndyAndain,31706,Fate/kaleid liner Prisma☆Illya 3rei!!,9,12,2,Low
340,AndyAndain,19109,Fate/kaleid liner Prisma☆Illya Specials,7,5,2,Low
341,AndyAndain,18851,Fate/kaleid liner Prisma☆Illya: Undoukai de Dance!,9,1,2,Low
342,AndyAndain,12565,Fate/Prototype,9,1,2,Low
343,AndyAndain,356,Fate/stay night,10,24,2,Low
344,AndyAndain,6922,Fate/stay night Movie: Unlimited Blade Works,10,1,2,Low
345,AndyAndain,7559,Fate/stay night TV Reproduction,9,2,2,Low
346,AndyAndain,22297,Fate/stay night: Unlimited Blade Works,10,12,2,Low
347,AndyAndain,27821,Fate/stay night: Unlimited Blade Works - Prologue,10,1,2,Low
348,AndyAndain,28701,Fate/stay night: Unlimited Blade Works 2nd Season,10,13,2,Low
349,AndyAndain,10087,Fate/Zero,9,13,2,Low
350,AndyAndain,11741,Fate/Zero 2nd Season,10,12,2,Low
351,AndyAndain,71,Full Metal Panic!,10,24,2,Low
352,AndyAndain,73,Full Metal Panic! The Second Raid,10,13,2,Low
353,AndyAndain,1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,10,1,2,Low
354,AndyAndain,72,Full Metal Panic? Fumoffu,10,12,2,Low
355,AndyAndain,4725,Ga-Rei: Zero,9,12,2,Low
356,AndyAndain,33731,Gabriel DropOut,9,12,2,Low
357,AndyAndain,1281,Gakkou no Kaidan,8,20,2,Low
358,AndyAndain,1511,Gakuen: Chijoku no Zushiki,6,2,2,Low
359,AndyAndain,364,Gallery Fake,10,37,2,Low
360,AndyAndain,25183,Gangsta.,9,12,2,Low
361,AndyAndain,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",9,12,2,Low
362,AndyAndain,31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",9,12,2,Low
363,AndyAndain,23289,Gekkan Shoujo Nozaki-kun,9,12,2,Low
364,AndyAndain,14131,Girls & Panzer,8,12,2,Low
365,AndyAndain,18619,Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,9,1,2,Low
366,AndyAndain,16199,Girls & Panzer: Shoukai Shimasu!,8,2,2,Low
367,AndyAndain,23079,Glasslip,6,13,2,Low
368,AndyAndain,21431,Gokukoku no Brynhildr,9,13,2,Low
369,AndyAndain,24695,Gokukoku no Brynhildr: Kara Sawagi,10,1,2,Low
370,AndyAndain,17895,Golden Time,10,24,2,Low
371,AndyAndain,8425,Gosick,10,24,2,Low
372,AndyAndain,243,Gravitation,8,13,2,Low
373,AndyAndain,17729,Grisaia no Kajitsu,8,13,2,Low
374,AndyAndain,10793,Guilty Crown,10,22,2,Low
375,AndyAndain,1465,Hakaima Sadamitsu,8,10,2,Low
376,AndyAndain,21855,Hanamonogatari,8,5,2,Low
377,AndyAndain,9289,Hanasaku Iroha,10,26,2,Low
378,AndyAndain,21681,Hanayamata,9,12,2,Low
379,AndyAndain,20903,Harmonie,9,1,2,Low
380,AndyAndain,15809,Hataraku Maou-sama!,8,13,2,Low
381,AndyAndain,15225,Hentai Ouji to Warawanai Neko.,10,12,2,Low
382,AndyAndain,27989,Hibike! Euphonium,10,13,2,Low
383,AndyAndain,31988,Hibike! Euphonium 2,10,13,2,Low
384,AndyAndain,34204,Hibike! Euphonium 2 Specials,10,7,2,Low
385,AndyAndain,8630,Hidan no Aria,10,12,2,Low
386,AndyAndain,28883,Hidan no Aria AA,7,12,2,Low
387,AndyAndain,10604,Hidan no Aria Special,9,1,2,Low
388,AndyAndain,11617,High School DxD,10,12,2,Low
389,AndyAndain,15451,High School DxD New,9,12,2,Low
