,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
10,10,22000150,1610612763,MEM,Memphis,203476,Gorgui Dieng,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,11,22000150,1610612763,MEM,Memphis,1629723,John Konchar,,DNP - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,12,22000150,1610612763,MEM,Memphis,1630253,Sean McDermott,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
13,13,22000150,1610612739,CLE,Cleveland,1626224,Cedi Osman,F,,33:36,97.2,101.5,102.3,101.5,-5.1,0.0,0.182,4.0,22.2,0.0,0.1,0.046,5.6,0.5,0.521,0.182,0.184,96.75,95.01,79.17,66,0.08900000000000001
14,14,22000150,1610612739,CLE,Cleveland,1626204,Larry Nance Jr.,F,,38:00,87.5,88.3,110.0,107.7,-22.5,-19.4,0.13,1.5,25.0,0.0,0.156,0.07,16.7,0.929,0.929,0.10300000000000001,0.10400000000000001,97.31,97.89,81.58,77,0.134
15,15,22000150,1610612739,CLE,Cleveland,203083,Andre Drummond,C,,34:38,87.7,88.2,115.1,115.9,-27.4,-27.7,0.16699999999999998,0.75,11.1,0.14300000000000002,0.33299999999999996,0.226,14.8,0.5,0.47600000000000003,0.304,0.306,95.55,94.94,79.12,68,0.09300000000000001
16,16,22000150,1610612739,CLE,Cleveland,1630171,Isaac Okoro,G,,39:59,89.3,90.1,107.0,106.2,-17.7,-16.0,0.04,0.25,6.3,0.024,0.028999999999999998,0.026000000000000002,25.0,0.545,0.545,0.165,0.165,97.29,97.24,81.03,81,0.038
17,17,22000150,1610612739,CLE,Cleveland,1628422,Damyean Dotson,G,,37:01,99.5,102.7,107.7,104.1,-8.2,-1.4,0.24,6.0,28.6,0.026000000000000002,0.063,0.042,4.8,0.5,0.5,0.174,0.17800000000000002,96.53,96.61,80.5,75,0.083
18,18,22000150,1610612739,CLE,Cleveland,1627812,Yogi Ferrell,,,16:47,82.9,88.2,91.8,88.6,-9.0,-0.3,0.125,0.33,7.7,0.063,0.071,0.067,23.1,0.5,0.455,0.308,0.314,100.01,98.64,82.2,34,0.04
19,19,22000150,1610612739,CLE,Cleveland,1630205,Lamar Stevens,,,10:02,96.7,104.8,85.3,80.0,11.4,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.077,0.081,99.28,98.04,81.7,21,0.133
20,20,22000150,1610612739,CLE,Cleveland,1629731,Dean Wade,,,14:24,85.6,82.1,115.3,114.3,-29.7,-32.1,0.0,0.0,0.0,0.16699999999999998,0.182,0.174,25.0,0.0,0.0,0.129,0.134,91.09,93.35,77.8,28,-0.04
21,21,22000150,1610612739,CLE,Cleveland,201580,JaVale McGee,,,15:33,97.9,102.9,97.6,91.2,0.3,11.8,0.182,2.0,18.2,0.0,0.5,0.233,9.1,0.28600000000000003,0.381,0.237,0.245,104.21,104.95,87.46,34,0.113
22,22,22000150,1610612739,CLE,Cleveland,1629716,Marques Bolden,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
23,23,22000150,1610612739,CLE,Cleveland,1627748,Thon Maker,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
24,24,22000150,1610612739,CLE,Cleveland,1629012,Collin Sexton,,DNP - Injury/Illness,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
