,col0,col1,col2,col3,col4,col5,col6
18,ChIJc25UjOBt5kcRIrQmzXnCDGE,Souhair Abel,48.87464979999999,2.3717577000000003,3.9,7.0,lawyer point_of_interest establishment
19,ChIJD7fiBh9u5kcRYJSMaMOCCwQ,Paris,48.856614,2.3522218999999995,,,locality political
20,ChIJ8UG5_wNt5kcRCnGjfJiX_58,Miam's paris 10,48.8746926,2.3715854,4.4,8.0,restaurant food point_of_interest establishment
21,ChIJVVVxi-Bt5kcRElYwL72t0tw,Jv Informatique,48.8746926,2.3715854,,,point_of_interest establishment
22,ChIJ61KPi-Bt5kcRBbMxjNXun1g,Taylor Nicholas,48.8746926,2.3715854,,,point_of_interest establishment
23,ChIJtRC8i-Bt5kcRzKwRDi40Xmc,Eloualizi Sami,48.8746926,2.3715854,,,restaurant food point_of_interest establishment
24,ChIJo31OiuBt5kcRkbIduLgsQao,American's Burger,48.8747637,2.3714575,5.0,1.0,restaurant food point_of_interest establishment
25,ChIJ3Sx1k-Bt5kcRBmYzqOxo7o4,Égreta,48.874791200000004,2.3721327999999997,,,point_of_interest establishment
26,ChIJjUfGHhpt5kcRNbZ-KrlMLi4,Vincent Moreau,48.874421399999996,2.3719052000000005,5.0,4.0,health point_of_interest establishment
27,ChIJZzy_k-Bt5kcRrVTTJkPQUrI,Maria Milagros CASTRO - Psychologue Clinicienne,48.8747706,2.3722557999999996,,,health point_of_interest establishment
28,ChIJ2zUbZl9t5kcRObnt9FMGkb0,Davenne Julien,48.8747706,2.3722557999999996,,,health point_of_interest establishment
29,ChIJrYj28uBt5kcRmTo-4qDpby4,O Max Lounge Cafe Shisha,48.8744028,2.371866,,,cafe food point_of_interest establishment
30,ChIJCa0STYlt5kcRSYKNeOtHrcg,Just Five Pizza,48.874649600000005,2.3722553,5.0,1.0,meal_delivery meal_takeaway restaurant food point_of_interest establishment
31,ChIJ-18Nk-Bt5kcR5pJ6u7j9RhU,Chicha,48.87464179999999,2.3722722000000003,3.0,2.0,point_of_interest establishment
32,ChIJKV2sYeBt5kcRG9kKJWlqYs4,Aoudia Rachida,48.8747479,2.3712088,,,point_of_interest establishment
33,ChIJle1n8uBt5kcRyfif0cQTOVI,Olax Catherine,48.874359999999996,2.3717561000000003,,,health point_of_interest establishment
34,ChIJryRckeBt5kcRCZFB-gTdWaE,Pizza And Foods Bd,48.87487,2.3723026000000003,4.0,1.0,restaurant food point_of_interest establishment
35,ChIJpeZYkeBt5kcR3ZZmVt0SMlk,Plomb services,48.87486320000001,2.3723098,5.0,1.0,general_contractor point_of_interest establishment
36,ChIJi0raRAlw5kcRJ62MpnYbOnM,Saint-Jevin Alexandre,48.87486320000001,2.3723098,3.0,2.0,health point_of_interest establishment
37,ChIJpeZYkeBt5kcRIwuFD5GxwJI,Oula Fahé Emmanuel,48.87486320000001,2.3723098,,,electronics_store point_of_interest store establishment
38,ChIJ11XvlOBt5kcRqrPc_4flVTA,Vitali Helene,48.8745361,2.3723365000000003,,,point_of_interest establishment
39,ChIJGUpaYuBt5kcR7xdcbhXxG_M,Chic je bricole,48.875009999999996,2.371204,,,store point_of_interest establishment
40,ChIJ2xhmxY9t5kcRynuWOupfYjM,Yespark - Sambre et Meuse Paris 10 - Paris,48.874786,2.371338,,,parking point_of_interest establishment
41,ChIJXVLBYFBt5kcRogJSr8Icrww,Yespark - Sambre et Meuse (place moto) Paris 10 -,48.874786,2.371338,,,parking point_of_interest establishment
