,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9
10,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimOrganization,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimOrganization_DDL.dsql,EXTM_adw_dbo,DimOrganization,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimOrganization
11,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimProductCategory,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimProductCategory_DDL.dsql,EXTM_adw_dbo,DimProductCategory,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimProductCategory
12,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimProductSubcategory,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimProductSubcategory_DDL.dsql,EXTM_adw_dbo,DimProductSubcategory,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimProductSubcategory
13,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimProduct,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimProduct_DDL.dsql,EXTM_adw_dbo,DimProduct,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimProduct
14,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimPromotion,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimPromotion_DDL.dsql,EXTM_adw_dbo,DimPromotion,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimPromotion
15,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimReseller,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimReseller_DDL.dsql,EXTM_adw_dbo,DimReseller,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimReseller
16,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimSalesReason,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimSalesReason_DDL.dsql,EXTM_adw_dbo,DimSalesReason,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimSalesReason
17,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimSalesTerritory,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimSalesTerritory_DDL.dsql,EXTM_adw_dbo,DimSalesTerritory,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimSalesTerritory
18,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_DimScenario,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_DimScenario_DDL.dsql,EXTM_adw_dbo,DimScenario,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_DimScenario
19,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactCallCenter,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactCallCenter_DDL.dsql,EXTM_adw_dbo,FactCallCenter,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactCallCenter
20,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactCurrencyRate,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactCurrencyRate_DDL.dsql,EXTM_adw_dbo,FactCurrencyRate,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactCurrencyRate
21,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactFinance,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactFinance_DDL.dsql,EXTM_adw_dbo,FactFinance,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactFinance
22,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactInternetSalesReason,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactInternetSalesReason_DDL.dsql,EXTM_adw_dbo,FactInternetSalesReason,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactInternetSalesReason
23,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactInternetSales,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactInternetSales_DDL.dsql,EXTM_adw_dbo,FactInternetSales,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactInternetSales
24,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactProspectiveBuyer,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactProspectiveBuyer_DDL.dsql,EXTM_adw_dbo,FactProspectiveBuyer,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactProspectiveBuyer
25,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactResellerSales,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactResellerSales_DDL.dsql,EXTM_adw_dbo,FactResellerSales,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactResellerSales
26,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactSalesQuota,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactSalesQuota_DDL.dsql,EXTM_adw_dbo,FactSalesQuota,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactSalesQuota
27,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_dbo_FactSurveyResponse,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,dbo_FactSurveyResponse_DDL.dsql,EXTM_adw_dbo,FactSurveyResponse,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/dbo_FactSurveyResponse
28,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_pb_ColDelimiterInside,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,pb_ColDelimiterInside_DDL.dsql,EXTM_adw_pb,ColDelimiterInside,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/pb_ColDelimiterInside
29,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_pb_DatesAndTime,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,pb_DatesAndTime_DDL.dsql,EXTM_adw_pb,DatesAndTime,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/pb_DatesAndTime
30,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_pb_EmptyAndNulls,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,pb_EmptyAndNulls_DDL.dsql,EXTM_adw_pb,EmptyAndNulls,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/pb_EmptyAndNulls
31,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_pb_LineFeedInside,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,pb_LineFeedInside_DDL.dsql,EXTM_adw_pb,LineFeedInside,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/pb_LineFeedInside
32,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_pb_StringDelimiterInside,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,pb_StringDelimiterInside_DDL.dsql,EXTM_adw_pb,StringDelimiterInside,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/pb_StringDelimiterInside
33,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_testSchema_DimAccount,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,testSchema_DimAccount_DDL.dsql,EXTM_adw_testSchema,DimAccount,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/testSchema_DimAccount
34,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_testSchema_DimCustomer,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,testSchema_DimCustomer_DDL.dsql,EXTM_adw_testSchema,DimCustomer,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/testSchema_DimCustomer
35,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_testSchema_TblIndexTwo,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,testSchema_TblIndexTwo_DDL.dsql,EXTM_adw_testSchema,TblIndexTwo,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/testSchema_TblIndexTwo
36,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_testSchema_TblIndex,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,testSchema_TblIndex_DDL.dsql,EXTM_adw_testSchema,TblIndex,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/testSchema_TblIndex
37,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_testSchema_TblStatsTwoIndex,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,testSchema_TblStatsTwoIndex_DDL.dsql,EXTM_adw_testSchema,TblStatsTwoIndex,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/testSchema_TblStatsTwoIndex
38,1,C:\APS2SQLDW\Output\5_CreateExternalTablesSQLDW\adventure_works\,EXTM_adw_testSchema_TblStatsTwo,C:\APS2SQLDW\Output\3_ChangeSchemas\adventure_works\Tables\,testSchema_TblStatsTwo_DDL.dsql,EXTM_adw_testSchema,TblStatsTwo,AZURE_BLOB_STORAGE,DelimitedNoDateZIP,/migration/testrun/adventure_works/testSchema_TblStatsTwo
