,col0,col1,col2,col3,col4,col5,col6
124,Ajyra,18115,Magi: The Kingdom of Magic,9,25,2,Low
125,Ajyra,14513,Magi: The Labyrinth of Magic,9,25,2,Low
126,Ajyra,19769,Mahou Sensou,4,12,2,Low
127,Ajyra,9756,Mahou Shoujo Madoka★Magica,7,12,2,Low
128,Ajyra,20785,Mahouka Koukou no Rettousei,8,26,2,Low
129,Ajyra,11761,Medaka Box,7,12,2,Low
130,Ajyra,14527,Medaka Box Abnormal,9,12,2,Low
131,Ajyra,10620,Mirai Nikki,8,26,2,Low
132,Ajyra,16762,Mirai Nikki: Redial,8,1,2,Low
133,Ajyra,32182,Mob Psycho 100,9,12,2,Low
134,Ajyra,15315,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,8,10,2,Low
135,Ajyra,16444,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki,7,1,2,Low
136,Ajyra,17505,Mushibugyou,8,26,2,Low
137,Ajyra,16067,Nagi no Asu kara,9,26,2,Low
138,Ajyra,31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,9,13,2,Low
139,Ajyra,15689,Nekomonogatari: Kuro,10,4,2,Low
140,Ajyra,18897,Nisekoi,9,20,2,Low
141,Ajyra,11597,Nisemonogatari,10,11,2,Low
142,Ajyra,19815,No Game No Life,8,12,2,Low
143,Ajyra,33674,No Game No Life: Zero,9,1,2,Low
144,Ajyra,20507,Noragami,9,12,2,Low
145,Ajyra,30503,Noragami Aragoto,9,13,2,Low
146,Ajyra,11933,Oda Nobuna no Yabou,9,12,2,Low
147,Ajyra,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,6,12,2,Low
148,Ajyra,19369,Outbreak Company,7,12,2,Low
149,Ajyra,5530,Pandora Hearts,8,25,2,Low
150,Ajyra,14407,Persona 3 the Movie 1: Spring of Birth,9,1,2,Low
151,Ajyra,36023,Persona 5 the Animation,7,26,2,Low
152,Ajyra,27775,Plastic Memories,8,13,2,Low
153,Ajyra,10711,Plastic Neesan,8,12,2,Low
154,Ajyra,13601,Psycho-Pass,8,22,2,Low
155,Ajyra,13391,Rakuen Tsuihou,9,1,2,Low
156,Ajyra,31240,Re:Zero kara Hajimeru Isekai Seikatsu,9,25,2,Low
157,Ajyra,30015,ReLIFE,10,13,2,Low
158,Ajyra,35466,ReLIFE: Kanketsu-hen,10,4,2,Low
159,Ajyra,21561,Ryuugajou Nanana no Maizoukin,9,11,2,Low
160,Ajyra,19365,Samurai Flamenco,10,22,2,Low
161,Ajyra,8675,Seitokai Yakuindomo,8,13,2,Low
162,Ajyra,20847,Seitokai Yakuindomo*,8,13,2,Low
163,Ajyra,20973,Sekai Seifuku: Bouryaku no Zvezda,9,12,2,Low
164,Ajyra,5355,Sengoku Basara,8,12,2,Low
165,Ajyra,15751,Senyuu.,8,13,2,Low
166,Ajyra,18523,Senyuu. 2,8,13,2,Low
167,Ajyra,154,Shaman King,6,64,2,Low
168,Ajyra,16498,Shingeki no Kyojin,9,25,2,Low
169,Ajyra,25777,Shingeki no Kyojin Season 2,9,12,2,Low
170,Ajyra,35760,Shingeki no Kyojin Season 3,8,12,2,Low
171,Ajyra,13125,Shinsekai yori,9,25,2,Low
172,Ajyra,20057,Space☆Dandy,8,13,2,Low
173,Ajyra,9253,Steins;Gate,10,24,2,Low
174,Ajyra,11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,8,1,2,Low
175,Ajyra,10863,Steins;Gate: Oukoubakko no Poriomania,9,1,2,Low
176,Ajyra,16524,Suisei no Gargantia,8,13,2,Low
177,Ajyra,33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,8,1,2,Low
178,Ajyra,11757,Sword Art Online,6,25,2,Low
179,Ajyra,36470,Tada-kun wa Koi wo Shinai,8,13,2,Low
180,Ajyra,4654,Toaru Majutsu no Index,8,24,2,Low
181,Ajyra,8937,Toaru Majutsu no Index II,8,24,2,Low
182,Ajyra,8449,Togainu no Chi,7,12,2,Low
183,Ajyra,22319,Tokyo Ghoul,8,12,2,Low
184,Ajyra,16011,Tokyo Ravens,8,24,2,Low
185,Ajyra,4896,Umineko no Naku Koro ni,8,26,2,Low
186,Ajyra,21085,Witch Craft Works,9,12,2,Low
187,Ajyra,20053,Wizard Barristers: Benmashi Cecil,8,12,2,Low
188,Ajyra,35968,Wotaku ni Koi wa Muzukashii,8,11,2,Low
189,Ajyra,14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,8,13,2,Low
190,Ajyra,18179,Yowamushi Pedal,9,38,2,Low
191,Ajyra,18497,Yozakura Quartet: Hana no Uta,10,13,2,Low
192,Ajyra,14075,Zetsuen no Tempest,9,24,2,Low
193,Ajyra,31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,8,1,2,Low
194,Ajyra,25397,Absolute Duo,4,5,3,Low
195,Ajyra,31790,Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari,0,0,3,Low
196,Ajyra,31580,Ajin,0,0,3,Low
197,Ajyra,19429,Akuma no Riddle,0,0,3,Low
198,Ajyra,22729,Aldnoah.Zero,8,4,3,Low
199,Ajyra,24833,Ansatsu Kyoushitsu,8,3,3,Low
200,Ajyra,11737,Ao no Exorcist Movie,0,0,3,Low
201,Ajyra,10447,Aquarion Evol,0,0,3,Low
202,Ajyra,30382,Aquarion Logos,0,0,3,Low
203,Ajyra,28249,Arslan Senki (TV),8,3,3,Low
204,Ajyra,13535,Binbougami ga!,0,0,3,Low
205,Ajyra,32867,Bungou Stray Dogs 2nd Season,0,0,3,Low
206,Ajyra,9539,Cardfight!! Vanguard,0,0,3,Low
207,Ajyra,30091,Chaos Dragon: Sekiryuu Seneki,0,0,3,Low
208,Ajyra,18671,Chuunibyou demo Koi ga Shitai! Ren,0,0,3,Low
209,Ajyra,15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,0,0,3,Low
210,Ajyra,15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara,0,0,3,Low
211,Ajyra,31147,Concrete Revolutio: Choujin Gensou,0,0,3,Low
212,Ajyra,25731,Cross Ange: Tenshi to Ryuu no Rondo,0,0,3,Low
213,Ajyra,17641,Date A Live: Date to Date,0,0,3,Low
214,Ajyra,28223,Death Parade,8,4,3,Low
215,Ajyra,31710,Divine Gate,0,0,3,Low
216,Ajyra,31339,Drifters,0,0,3,Low
217,Ajyra,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8,2,3,Low
218,Ajyra,23199,Durarara!!x2 Shou,10,7,3,Low
219,Ajyra,27831,Durarara!!x2 Ten,0,0,3,Low
220,Ajyra,20509,Fate/kaleid liner Prisma☆Illya 2wei!,9,5,3,Low
221,Ajyra,22265,Free!: Eternal Summer,7,5,3,Low
222,Ajyra,24765,Gakkougurashi!,0,0,3,Low
223,Ajyra,25183,Gangsta.,0,0,3,Low
224,Ajyra,28537,Garo: Guren no Tsuki,0,0,3,Low
225,Ajyra,23311,Garo: Honoo no Kokuin,0,0,3,Low
226,Ajyra,21039,Gatchaman Crowds Insight,0,0,3,Low
227,Ajyra,918,Gintama,8,38,3,Low
228,Ajyra,15335,Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare,0,0,3,Low
229,Ajyra,14811,GJ-bu,0,0,3,Low
230,Ajyra,21273,Gochuumon wa Usagi Desu ka?,0,0,3,Low
231,Ajyra,27631,God Eater,0,0,3,Low
232,Ajyra,17729,Grisaia no Kajitsu,0,0,3,Low
233,Ajyra,19319,Gundam Build Fighters,8,11,3,Low
234,Ajyra,32935,Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou,0,0,3,Low
235,Ajyra,21855,Hanamonogatari,0,0,3,Low
236,Ajyra,30895,HaruChika: Haruta to Chika wa Seishun suru,0,0,3,Low
237,Ajyra,27829,Heavy Object,0,0,3,Low
238,Ajyra,24703,High School DxD BorN,10,2,3,Low
239,Ajyra,20853,Hitsugi no Chaika,0,0,3,Low
240,Ajyra,31338,Hundred,0,0,3,Low
241,Ajyra,11061,Hunter x Hunter (2011),8,47,3,Low
242,Ajyra,25159,Inou-Battle wa Nichijou-kei no Naka de,0,0,3,Low
243,Ajyra,29785,Jitsu wa Watashi wa,0,0,3,Low
244,Ajyra,26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,9,5,3,Low
245,Ajyra,31405,Joker Game,0,0,3,Low
246,Ajyra,28387,Joukamachi no Dandelion,0,0,3,Low
247,Ajyra,27991,K: Return of Kings,0,0,3,Low
248,Ajyra,21511,Kantai Collection: KanColle,8,4,3,Low
249,Ajyra,32686,Keijo!!!!!!!!,0,0,3,Low
250,Ajyra,24439,Kekkai Sensen,8,2,3,Low
251,Ajyra,21809,Kenzen Robo Daimidaler,0,0,3,Low
252,Ajyra,845,Kiba,0,0,3,Low
253,Ajyra,16732,Kiniro Mosaic,0,0,3,Low
254,Ajyra,31798,Kiznaiver,0,0,3,Low
255,Ajyra,237,Koukyoushihen Eureka Seven,9,9,3,Low
256,Ajyra,5079,Kurokami The Animation,0,0,3,Low
257,Ajyra,16894,Kuroko no Basket 2nd Season,0,0,3,Low
258,Ajyra,4898,Kuroshitsuji,8,18,3,Low
259,Ajyra,22145,Kuroshitsuji: Book of Circus,0,0,3,Low
260,Ajyra,23385,Kyoukai no Kanata: Shinonome,0,0,3,Low
261,Ajyra,10456,Kyoukaisenjou no Horizon,0,0,3,Low
262,Ajyra,17265,Log Horizon,7,17,3,Low
263,Ajyra,24455,Madan no Ou to Vanadis,0,0,3,Low
264,Ajyra,11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,0,0,3,Low
265,Ajyra,11979,Mahou Shoujo Madoka★Magica Movie 2: Eien no Monogatari,0,0,3,Low
266,Ajyra,11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,0,0,3,Low
267,Ajyra,21603,Mekakucity Actors,8,2,3,Low
268,Ajyra,28817,Mikagura Gakuen Kumikyoku (TV),8,1,3,Low
269,Ajyra,2581,Mobile Suit Gundam 00,0,0,3,Low
270,Ajyra,93,Mobile Suit Gundam SEED,0,0,3,Low
271,Ajyra,17074,Monogatari Series: Second Season,0,0,3,Low
272,Ajyra,30307,Monster Musume no Iru Nichijou,0,0,3,Low
273,Ajyra,8917,Mouretsu Pirates,0,0,3,Low
274,Ajyra,31442,Musaigen no Phantom World,0,0,3,Low
275,Ajyra,24171,Mushibugyou OVA,8,1,3,Low
276,Ajyra,11021,Muv-Luv Alternative: Total Eclipse,0,0,3,Low
277,Ajyra,23755,Nanatsu no Taizai,0,0,3,Low
278,Ajyra,30016,Nanbaka,0,0,3,Low
279,Ajyra,19653,Neppuu Kairiku Bushi Road,0,0,3,Low
280,Ajyra,10165,Nichijou,0,0,3,Low
281,Ajyra,23605,Ninja Slayer From Animation,7,1,3,Low
282,Ajyra,27787,Nisekoi:,9,1,3,Low
283,Ajyra,21177,Nobunaga the Fool,8,7,3,Low
284,Ajyra,17549,Non Non Biyori,0,0,3,Low
285,Ajyra,20767,Noragami OVA,9,2,3,Low
286,Ajyra,7592,Nurarihyon no Mago,0,0,3,Low
287,Ajyra,32962,Occultic;Nine,0,0,3,Low
288,Ajyra,28819,Okusama ga Seitokaichou!,0,0,3,Low
289,Ajyra,30276,One Punch Man,0,0,3,Low
290,Ajyra,10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,0,0,3,Low
291,Ajyra,13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,0,0,3,Low
292,Ajyra,18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,0,0,3,Low
293,Ajyra,29803,Overlord,0,0,3,Low
294,Ajyra,26243,Owari no Seraph,9,2,3,Low
295,Ajyra,21473,Persona 3 the Movie 2: Midsummer Knight's Dream,0,0,3,Low
296,Ajyra,30240,Prison School,0,0,3,Low
297,Ajyra,23281,Psycho-Pass 2,0,0,3,Low
298,Ajyra,28617,Punch Line,8,1,3,Low
299,Ajyra,23309,Rail Wars!,8,5,3,Low
300,Ajyra,6114,Rainbow: Nisha Rokubou no Shichinin,0,0,3,Low
301,Ajyra,30296,Rakudai Kishi no Cavalry,0,0,3,Low
302,Ajyra,23421,Re:␣Hamatora,9,4,3,Low
303,Ajyra,31716,Rewrite,0,0,3,Low
304,Ajyra,28497,Rokka no Yuusha,0,0,3,Low
305,Ajyra,25867,Rolling☆Girls,8,6,3,Low
306,Ajyra,23277,Saenai Heroine no Sodatekata,0,0,3,Low
307,Ajyra,32542,Sakamoto Desu ga?,0,0,3,Low
308,Ajyra,22663,Seiken Tsukai no World Break,8,3,3,Low
309,Ajyra,21497,Sengoku Musou SP: Sanada no Shou,0,0,3,Low
310,Ajyra,31229,Servamp,0,0,3,Low
311,Ajyra,23273,Shigatsu wa Kimi no Uso,0,0,3,Low
312,Ajyra,29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,0,0,3,Low
313,Ajyra,21843,Shingeki no Bahamut: Genesis,0,0,3,Low
314,Ajyra,18397,Shingeki no Kyojin OVA,0,0,3,Low
315,Ajyra,23233,Shinmai Maou no Testament,8,4,3,Low
316,Ajyra,25835,Shirobako,0,0,3,Low
317,Ajyra,28171,Shokugeki no Souma,9,2,3,Low
318,Ajyra,21507,Soul Eater NOT!,0,0,3,Low
319,Ajyra,478,Sousei no Aquarion,0,0,3,Low
320,Ajyra,32105,Sousei no Onmyouji,0,0,3,Low
321,Ajyra,23327,Space☆Dandy 2nd Season,8,4,3,Low
322,Ajyra,28621,Subete ga F ni Naru: The Perfect Insider,0,0,3,Low
323,Ajyra,21881,Sword Art Online II,6,5,3,Low
324,Ajyra,24133,Taimadou Gakuen 35 Shiken Shoutai,0,0,3,Low
325,Ajyra,30911,Tales of Zestiria the X,0,0,3,Low
326,Ajyra,3455,To LOVE-Ru,0,0,3,Low
327,Ajyra,6213,Toaru Kagaku no Railgun,0,0,3,Low
328,Ajyra,16049,Toaru Kagaku no Railgun S,0,0,3,Low
329,Ajyra,11743,Toaru Majutsu no Index Movie: Endymion no Kiseki,0,0,3,Low
330,Ajyra,27899,Tokyo Ghoul √A,8,7,3,Low
331,Ajyra,26443,Triage X,8,1,3,Low
332,Ajyra,25157,Trinity Seven,0,0,3,Low
333,Ajyra,29854,Ushio to Tora (TV),0,0,3,Low
334,Ajyra,30901,Utawarerumono: Itsuwari no Kamen,0,0,3,Low
335,Ajyra,24405,World Trigger,0,0,3,Low
336,Ajyra,23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8,2,3,Low
337,Ajyra,28677,Yamada-kun to 7-nin no Majo,8,1,3,Low
338,Ajyra,28155,Yoru no Yatterman,0,0,3,Low
339,Ajyra,24277,Yowamushi Pedal: Grande Road,9,8,3,Low
340,Ajyra,9331,Yumekui Merry,0,0,3,Low
341,Ajyra,23283,Zankyou no Terror,8,4,3,Low
342,Ajyra,11837,Zetman,0,0,3,Low
343,Ajyra,33506,Ao no Exorcist: Kyoto Fujouou-hen,0,0,6,Low
344,Ajyra,30485,ChäoS;Child,0,0,6,Low
345,Ajyra,33047,Fate/Extra: Last Encore,0,0,6,Low
346,Ajyra,34134,One Punch Man 2,0,0,6,Low
347,Ajyra,27783,Sword Gai: The Animation,0,0,6,Low
348,Ajyra,31783,Yowamushi Pedal: New Generation,0,0,6,Low
