,col0,col1,col2
107,227,DH,1.599309725
108,228,G,4.9810956793333325
109,228,DG,4.041666667
110,228,H,1.013117283666667
111,228,DH,1.252314814666667
112,229,G,3.002060474666667
113,229,DG,2.309740895
114,229,H,2.9567300260000002
115,229,DH,2.9567300260000002
116,230,G,4.354626798333333
117,230,DG,4.26401631
118,230,H,4.2549552613333335
119,230,DH,4.499603579333333
120,231,G,4.95
121,231,DG,4.957407407333334
122,231,H,1.062962963
123,231,DH,1.107407407666667
124,232,G,4.953360893999999
125,232,DG,2.9561042943333327
126,232,H,1.100137174333333
127,232,DH,2.9794239730000003
128,233,G,4.596111230999999
129,233,DG,4.2182809683333335
130,233,H,1.145152934
131,233,DH,1.351982234333333
132,234,G,1.04526749
133,234,DG,2.353566529666667
134,234,H,1.053840878333333
135,234,DH,2.356995885
136,235,G,4.964699073666666
137,235,DG,2.9826388886666666
138,235,H,1.033854166666667
139,235,DH,3.013020833333333
140,236,G,2.9588477366666663
141,236,DG,2.9368998833333335
142,236,H,1.709190693
143,236,DH,2.353909433666667
144,237,G,4.8422496573333325
145,237,DG,3.6186556926666658
146,237,H,1.7503429356666669
147,237,DH,2.972565157666666
148,238,G,4.9617888783333335
149,238,DG,2.946632511666666
150,238,H,1.033941722666667
151,238,DH,2.9402284130000003
152,239,G,4.812345716666666
153,239,DG,4.724691508666667
154,239,H,1.071604976
155,239,DH,1.069135830666667
156,240,G,4.964912481333333
157,240,DG,4.311583201666667
158,240,H,1.0235970416666658
159,240,DH,2.349953794333333
160,241,G,4.8964334706666675
161,241,DG,4.354595336
162,241,H,1.669410150666667
163,241,DH,2.638203018
164,242,G,4.814775787333333
165,242,DG,4.860047613666667
166,242,H,1.239862623333333
167,242,DH,1.197712992
168,243,G,4.957201646000001
169,243,DG,4.980246913333333
170,243,H,1.067489712
171,243,DH,1.039506172666667
172,244,G,4.707101597
173,244,DG,4.675387926
174,244,H,1.708120965
175,244,DH,2.233661796333334
176,245,G,4.976954732666667
177,245,DG,3.735802469
178,245,H,1.021399176666667
179,245,DH,2.1012345676666673
180,246,G,
181,246,DG,
182,246,H,
183,246,DH,
184,247,G,4.774691358000001
185,247,DG,4.574074073999999
186,247,H,1.265817901333333
187,247,DH,1.292824074
188,248,G,3.0027434843333327
189,248,DG,2.9602194786666667
190,248,H,1.288065843666667
191,248,DH,1.266117969666667
192,249,G,4.979475308666666
193,249,DG,3.88751929
194,249,H,1.021412037
195,249,DH,1.997704475333333
196,250,G,4.9300411523333345
197,250,DG,2.891632373
198,250,H,1.0425240053333331
199,250,DH,2.167352537666666
200,251,G,4.810844873333333
201,251,DG,3.573017897666666
202,251,H,1.238901711666667
203,251,DH,2.3936011906666668
204,252,G,4.468523917333333
205,252,DG,4.641291437
206,252,H,1.261526833
207,252,DH,2.362919771
208,253,G,3.214120370333333
209,253,DG,3.3356481483333336
210,253,H,3.241126543
211,253,DH,3.196759259333334
212,254,G,4.8248456793333325
213,254,DG,4.612654321
214,254,H,1.097993827333333
215,254,DH,1.136574074
216,255,G,4.762688823666667
217,255,DG,2.9341564413333336
218,255,H,1.205761327333333
219,255,DH,2.9272977306666674
220,256,G,3.446395114
221,256,DG,2.626297928
222,256,H,1.588892213
223,256,DH,2.1130421383333333
224,257,G,4.934405542666667
225,257,DG,1.5166377316666668
226,257,H,1.089731224333333
227,257,DH,1.334940843333333
228,258,G,3.003858025
229,258,DG,3.665509259333334
230,258,H,1.028549382666667
231,258,DH,1.0
232,259,G,4.964334872666666
233,259,DG,2.9958848363333335
234,259,H,1.020576194
235,259,DH,2.9958848363333335
236,260,G,4.983146861999999
237,260,DG,3.650835905666666
238,260,H,1.026408179333333
239,260,DH,3.026286008333333
240,261,G,2.994205418
241,261,DG,2.994205418
242,261,H,2.994205418
243,261,DH,2.994205418
244,262,G,4.961979807333333
245,262,DG,3.6820850610000004
246,262,H,1.076412707
247,262,DH,1.069283226333334
248,263,G,4.835390946666667
249,263,DG,2.953360768333333
250,263,H,1.260631001
251,263,DH,2.991769547333333
252,264,G,4.9821673523333345
253,264,DG,4.983539094333333
254,264,H,1.005486968333333
255,264,DH,1.008230452666667
256,265,G,4.953360893999999
257,265,DG,4.2962965056666675
258,265,H,1.030178399666666
259,265,DH,2.9561042943333327
260,266,G,4.2606311266666665
261,266,DG,3.4855967286666663
262,266,H,2.0150892259999997
263,266,DH,2.264746248666667
264,267,G,4.9513227513333335
265,267,DG,2.208465608333333
266,267,H,1.020458553666667
267,267,DH,3.729453262666667
268,268,G,4.966067736
269,268,DG,1.128848085333333
270,268,H,1.041973725333333
271,268,DH,2.032012479666667
272,269,G,4.849108367666667
273,269,DG,3.650205761
274,269,H,1.0246913579999999
275,269,DH,2.359396433333333
276,270,G,
277,270,DG,
278,270,H,
279,270,DH,
280,271,G,
281,271,DG,
282,271,H,
283,271,DH,
284,272,G,
285,272,DG,
286,272,H,
287,272,DH,
288,273,G,
289,273,DG,
290,273,H,
291,273,DH,
292,274,G,
293,274,DG,
294,274,H,
295,274,DH,
296,275,G,
297,275,DG,
298,275,H,
299,275,DH,
