,col0,col1,col2,col3,col4,col5,col6
162,-Alberto-,1575,Code Geass: Hangyaku no Lelouch,10,25,2,Low
163,-Alberto-,2904,Code Geass: Hangyaku no Lelouch R2,10,25,2,Low
164,-Alberto-,11703,Code:Breaker,7,13,2,Low
165,-Alberto-,31318,Comet Lucifer,6,12,2,Low
166,-Alberto-,31147,Concrete Revolutio: Choujin Gensou,7,13,2,Low
167,-Alberto-,32313,Concrete Revolutio: Choujin Gensou - The Last Song,8,11,2,Low
168,-Alberto-,9479,Coppelion,7,13,2,Low
169,-Alberto-,25731,Cross Ange: Tenshi to Ryuu no Rondo,8,25,2,Low
170,-Alberto-,20031,D-Frag!,9,12,2,Low
171,-Alberto-,23383,D-Frag!*,9,1,2,Low
172,-Alberto-,31636,Dagashi Kashi,7,12,2,Low
173,-Alberto-,17827,Daitoshokan no Hitsujikai,5,12,2,Low
174,-Alberto-,12549,"Dakara Boku wa, H ga Dekinai.",6,12,2,Low
175,-Alberto-,14893,"Dakara Boku wa, H ga Dekinai.: Mie Sugi! Mizugi Contest",6,1,2,Low
176,-Alberto-,6747,Dance in the Vampire Bund,7,12,2,Low
177,-Alberto-,30127,Danchigai,5,12,2,Low
178,-Alberto-,32189,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,7,12,2,None
179,-Alberto-,33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,7,11,2,None
180,-Alberto-,16592,Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation,7,13,2,Low
181,-Alberto-,26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,9,13,2,Low
182,-Alberto-,29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,9,13,2,Low
183,-Alberto-,15583,Date A Live,6,12,2,Low
184,-Alberto-,19163,Date A Live II,6,10,2,Low
185,-Alberto-,24655,Date A Live Movie: Mayuri Judgment,7,1,2,Low
186,-Alberto-,17641,Date A Live: Date to Date,6,1,2,Low
187,-Alberto-,6880,Deadman Wonderland,8,12,2,Low
188,-Alberto-,10418,Deadman Wonderland: Akai Knife Tsukai,8,1,2,Low
189,-Alberto-,1535,Death Note,10,37,2,Low
190,-Alberto-,28223,Death Parade,9,12,2,Low
191,-Alberto-,33988,Demi-chan wa Kataritai,10,12,2,Low
192,-Alberto-,24031,Denki-gai no Honya-san,7,12,2,Low
193,-Alberto-,29589,Denpa Kyoushi,6,24,2,Low
194,-Alberto-,9379,Denpa Onna to Seishun Otoko,6,12,2,Low
195,-Alberto-,1726,Devil May Cry,7,12,2,Low
196,-Alberto-,552,Digimon Adventure,10,54,2,Low
197,-Alberto-,1313,Digimon Adventure 02,10,50,2,Low
198,-Alberto-,2962,Digimon Adventure 02 Movies,10,2,2,Low
199,-Alberto-,2398,Digimon Adventure 02: Diablomon no Gyakushuu,10,1,2,Low
200,-Alberto-,2961,Digimon Adventure Movie,10,1,2,Low
201,-Alberto-,25687,Digimon Adventure tri. 1: Saikai,10,1,2,Low
202,-Alberto-,32108,Digimon Adventure tri. 2: Ketsui,10,1,2,Low
203,-Alberto-,32551,Digimon Adventure tri. 3: Kokuhaku,10,1,2,Low
204,-Alberto-,34299,Digimon Adventure tri. 4: Soushitsu,10,1,2,Low
205,-Alberto-,2397,Digimon Adventure: Bokura no War Game!,10,1,2,Low
206,-Alberto-,1132,Digimon Frontier,10,50,2,Low
207,-Alberto-,3031,Digimon Frontier: Ornismon Fukkatsu!!,10,1,2,Low
208,-Alberto-,874,Digimon Tamers,10,51,2,Low
209,-Alberto-,3032,Digimon Tamers: Boukensha-tachi no Tatakai,10,1,2,Low
210,-Alberto-,3033,Digimon Tamers: Bousou Digimon Tokkyuu,10,1,2,Low
211,-Alberto-,31163,Dimension W,8,12,2,Low
212,-Alberto-,31710,Divine Gate,7,12,2,Low
213,-Alberto-,10155,Dog Days,8,13,2,Low
214,-Alberto-,11783,Dog Days',8,13,2,Low
215,-Alberto-,16385,Dog Days'',8,12,2,Low
216,-Alberto-,21743,Donten ni Warau,8,12,2,Low
217,-Alberto-,223,Dragon Ball,10,153,2,Low
218,-Alberto-,225,Dragon Ball GT,10,64,2,Low
219,-Alberto-,813,Dragon Ball Z,10,291,2,Low
220,-Alberto-,14837,Dragon Ball Z Movie 14: Kami to Kami,7,1,2,Low
221,-Alberto-,25389,"Dragon Ball Z Movie 15: Fukkatsu no ""F""",8,1,2,Low
222,-Alberto-,9330,Dragon Crisis!,7,12,2,Low
223,-Alberto-,23333,DRAMAtical Murder,5,12,2,Low
224,-Alberto-,28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,8,13,2,Low
225,-Alberto-,32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,5,12,2,Low
226,-Alberto-,226,Elfen Lied,8,13,2,Low
227,-Alberto-,376,"Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer",8,1,2,Low
228,-Alberto-,32608,Endride,6,24,2,Low
229,-Alberto-,32901,Eromanga-sensei,8,12,2,Low
230,-Alberto-,28221,Etotama,7,12,2,Low
231,-Alberto-,2759,Evangelion: 1.0 You Are (Not) Alone,10,1,2,Low
232,-Alberto-,3784,Evangelion: 2.0 You Can (Not) Advance,10,1,2,Low
233,-Alberto-,3785,Evangelion: 3.0 You Can (Not) Redo,10,1,2,Low
234,-Alberto-,34662,Fate/Apocrypha,7,25,2,Low
235,-Alberto-,34321,Fate/Grand Order: First Order,7,1,2,Low
236,-Alberto-,14829,Fate/kaleid liner Prisma☆Illya,7,10,2,Low
237,-Alberto-,27525,Fate/kaleid liner Prisma☆Illya 2wei Herz!,7,10,2,Low
238,-Alberto-,20509,Fate/kaleid liner Prisma☆Illya 2wei!,7,10,2,Low
239,-Alberto-,31706,Fate/kaleid liner Prisma☆Illya 3rei!!,7,12,2,None
240,-Alberto-,356,Fate/stay night,8,24,2,Low
241,-Alberto-,6922,Fate/stay night Movie: Unlimited Blade Works,8,1,2,Low
242,-Alberto-,22297,Fate/stay night: Unlimited Blade Works,9,12,2,Low
243,-Alberto-,28701,Fate/stay night: Unlimited Blade Works 2nd Season,9,13,2,Low
244,-Alberto-,10087,Fate/Zero,9,13,2,Low
245,-Alberto-,11741,Fate/Zero 2nd Season,9,12,2,Low
246,-Alberto-,227,FLCL,9,6,2,Low
247,-Alberto-,32979,Flip Flappers,8,13,2,Low
248,-Alberto-,31376,Flying Witch,7,12,2,Low
249,-Alberto-,34427,Frame Arms Girl,5,12,2,Low
250,-Alberto-,9367,Freezing,7,12,2,Low
251,-Alberto-,18001,Freezing Vibration,7,12,2,Low
252,-Alberto-,32696,Fukigen na Mononokean,8,13,2,None
253,-Alberto-,71,Full Metal Panic!,8,24,2,Low
254,-Alberto-,73,Full Metal Panic! The Second Raid,8,13,2,Low
255,-Alberto-,6291,Full Metal Panic! The Second Raid Episode 000,8,1,2,Low
256,-Alberto-,1015,Full Metal Panic! The Second Raid: Wari to Hima na Sentaichou no Ichinichi,8,1,2,Low
257,-Alberto-,72,Full Metal Panic? Fumoffu,9,12,2,Low
258,-Alberto-,121,Fullmetal Alchemist,10,51,2,Low
259,-Alberto-,5114,Fullmetal Alchemist: Brotherhood,10,64,2,Low
260,-Alberto-,430,Fullmetal Alchemist: The Conqueror of Shamballa,10,1,2,Low
261,-Alberto-,32948,Fune wo Amu,9,11,2,Low
262,-Alberto-,22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,7,12,2,Low
263,-Alberto-,25719,"Futsuu no Joshikousei ga [Locodol] Yattemita.: Nagarekawa, Annai Shitemita.",7,1,2,Low
264,-Alberto-,33743,Fuuka,7,12,2,Low
265,-Alberto-,33731,Gabriel DropOut,7,12,2,Low
266,-Alberto-,24765,Gakkougurashi!,8,12,2,Low
267,-Alberto-,30544,Gakusen Toshi Asterisk,6,12,2,Low
268,-Alberto-,31737,Gakusen Toshi Asterisk 2nd Season,6,12,2,Low
269,-Alberto-,19367,Galilei Donna,5,11,2,Low
270,-Alberto-,34280,Gamers!,9,12,2,Low
271,-Alberto-,25183,Gangsta.,8,12,2,Low
272,-Alberto-,28537,Garo: Guren no Tsuki,3,23,2,Low
273,-Alberto-,23311,Garo: Honoo no Kokuin,8,24,2,Low
274,-Alberto-,18229,Gatchaman Crowds,7,12,2,Low
275,-Alberto-,21039,Gatchaman Crowds Insight,8,12,2,Low
276,-Alberto-,28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",9,12,2,Low
277,-Alberto-,31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season",9,12,2,Low
278,-Alberto-,23289,Gekkan Shoujo Nozaki-kun,8,12,2,Low
279,-Alberto-,17651,Genei wo Kakeru Taiyou,6,13,2,Low
280,-Alberto-,240,Genshiken,8,12,2,Low
281,-Alberto-,2508,Genshiken 2,8,12,2,Low
282,-Alberto-,18465,Genshiken Nidaime,8,13,2,Low
283,-Alberto-,1813,Genshiken OVA,8,3,2,Low
284,-Alberto-,34213,Getsuyoubi no Tawawa,6,12,2,Low
285,-Alberto-,29325,Ghost in the Shell: Arise - Alternative Architecture,9,10,2,Low
286,-Alberto-,32607,Gi(a)rlish Number,6,12,2,Low
287,-Alberto-,1441,Ginga Tetsudou no Yoru,7,1,2,Low
288,-Alberto-,24855,Girlfriend (Kari),5,12,2,Low
289,-Alberto-,25907,Glass no Hana to Kowasu Sekai,7,1,2,Low
290,-Alberto-,23079,Glasslip,4,13,2,Low
291,-Alberto-,21267,Go! Go! 575,4,4,2,Low
292,-Alberto-,21273,Gochuumon wa Usagi Desu ka?,8,12,2,Low
293,-Alberto-,29787,Gochuumon wa Usagi Desu ka??,8,12,2,Low
294,-Alberto-,27631,God Eater,8,13,2,Low
295,-Alberto-,21431,Gokukoku no Brynhildr,7,13,2,Low
296,-Alberto-,17895,Golden Time,8,24,2,Low
297,-Alberto-,8425,Gosick,9,24,2,Low
298,-Alberto-,17729,Grisaia no Kajitsu,8,13,2,Low
299,-Alberto-,29095,Grisaia no Rakuen,8,10,2,Low
300,-Alberto-,10793,Guilty Crown,8,22,2,Low
301,-Alberto-,12419,Guilty Crown Kiseki: Reassortment,8,1,2,Low
302,-Alberto-,13411,Guilty Crown: Lost Christmas,8,1,2,Low
303,-Alberto-,28791,Gunslinger Stratos: The Animation,5,12,2,Low
304,-Alberto-,31630,"Gyakuten Saiban: Sono ""Shinjitsu"", Igi Ari!",6,24,2,Low
305,-Alberto-,30721,Hacka Doll The Animation,8,13,2,Low
306,-Alberto-,13161,Hagure Yuusha no Aesthetica,7,12,2,Low
307,-Alberto-,31859,Hai to Gensou no Grimgar,8,12,2,Low
308,-Alberto-,11785,Haiyore! Nyaruko-san,6,12,2,Low
309,-Alberto-,26023,Haiyore! Nyaruko-san F,6,1,2,Low
310,-Alberto-,15699,Haiyore! Nyaruko-san W,6,12,2,Low
311,-Alberto-,23619,Haiyore! Nyaruko-san W OVA,6,1,2,Low
312,-Alberto-,34403,Hajimete no Gal,6,10,2,Low
313,-Alberto-,20689,Hamatora The Animation,8,12,2,Low
314,-Alberto-,21855,Hanamonogatari,9,5,2,Low
315,-Alberto-,21681,Hanayamata,8,12,2,Low
316,-Alberto-,32981,Hand Shakers,4,12,2,Low
317,-Alberto-,32648,Handa-kun,5,12,2,None
318,-Alberto-,28211,Harmony,7,1,2,Low
319,-Alberto-,30895,HaruChika: Haruta to Chika wa Seishun suru,6,12,2,Low
320,-Alberto-,15809,Hataraku Maou-sama!,8,13,2,Low
321,-Alberto-,2026,Hayate no Gotoku!,9,52,2,Low
322,-Alberto-,14653,Hayate no Gotoku! Can't Take My Eyes Off You,9,12,2,Low
323,-Alberto-,16982,Hayate no Gotoku! Cuties,9,12,2,Low
324,-Alberto-,9958,Hayate no Gotoku! Heaven Is a Place on Earth,9,1,2,Low
325,-Alberto-,4192,Hayate no Gotoku!!,9,25,2,Low
326,-Alberto-,5521,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!,9,1,2,Low
327,-Alberto-,27829,Heavy Object,7,24,2,Low
328,-Alberto-,270,Hellsing,9,13,2,Low
329,-Alberto-,777,Hellsing Ultimate,10,10,2,Low
330,-Alberto-,15225,Hentai Ouji to Warawanai Neko.,7,12,2,Low
331,-Alberto-,27989,Hibike! Euphonium,7,13,2,Low
332,-Alberto-,31988,Hibike! Euphonium 2,8,13,2,Low
333,-Alberto-,8630,Hidan no Aria,7,12,2,Low
334,-Alberto-,28883,Hidan no Aria AA,6,12,2,Low
335,-Alberto-,10604,Hidan no Aria Special,7,1,2,Low
336,-Alberto-,11617,High School DxD,7,12,2,Low
337,-Alberto-,24703,High School DxD BorN,8,12,2,Low
338,-Alberto-,15451,High School DxD New,7,12,2,Low
339,-Alberto-,12729,High School DxD OVA,7,2,2,Low
340,-Alberto-,13357,High School DxD Specials,7,6,2,Low
341,-Alberto-,31500,High School Fleet,4,12,2,Low
342,-Alberto-,8074,Highschool of the Dead,9,12,2,Low
343,-Alberto-,9515,Highschool of the Dead: Drifters of the Dead,9,1,2,Low
344,-Alberto-,22835,Himegoto,1,13,2,Low
345,-Alberto-,28825,Himouto! Umaru-chan,6,12,2,Low
346,-Alberto-,35376,Himouto! Umaru-chan R,6,12,2,Low
347,-Alberto-,34834,Hina Logi: From Luck & Logic,6,12,2,Low
348,-Alberto-,33948,Hinako Note,7,12,2,Low
349,-Alberto-,33421,Hitori no Shita: The Outcast,7,12,2,None
350,-Alberto-,20853,Hitsugi no Chaika,8,12,2,Low
351,-Alberto-,24231,Hitsugi no Chaika: Avenging Battle,8,10,2,Low
352,-Alberto-,20431,Hoozuki no Reitetsu,7,13,2,Low
353,-Alberto-,35075,Hoozuki no Reitetsu 2nd Season,7,13,2,Low
354,-Alberto-,24471,Hoozuki no Reitetsu OVA,7,3,2,Low
355,-Alberto-,10079,Hoshizora e Kakaru Hashi,5,12,2,Low
356,-Alberto-,11161,Hoshizora e Kakaru Hashi: Kakaru ka? Gakuensai ni Koi no Hashi,5,1,2,Low
357,-Alberto-,17919,Houkago no Pleiades (TV),5,12,2,Low
358,-Alberto-,35557,Houseki no Kuni,8,12,2,Low
359,-Alberto-,31338,Hundred,6,12,2,Low
360,-Alberto-,25689,Hyakka Ryouran: Samurai After,6,2,2,Low
361,-Alberto-,15377,Hyakka Ryouran: Samurai Bride,6,12,2,Low
362,-Alberto-,8277,Hyakka Ryouran: Samurai Girls,6,12,2,Low
363,-Alberto-,7088,Ichiban Ushiro no Daimaou,7,12,2,Low
364,-Alberto-,35413,Imouto sae Ireba Ii.,7,12,2,Low
365,-Alberto-,25159,Inou-Battle wa Nichijou-kei no Naka de,7,12,2,Low
366,-Alberto-,17831,Inu to Hasami wa Tsukaiyou,6,12,2,Low
367,-Alberto-,22123,Inugami-san to Nekoyama-san,5,12,2,Low
368,-Alberto-,34542,Inuyashiki,8,11,2,Low
369,-Alberto-,9041,IS: Infinite Stratos,7,12,2,Low
370,-Alberto-,18247,IS: Infinite Stratos 2,7,12,2,Low
371,-Alberto-,10794,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,7,1,2,Low
372,-Alberto-,34012,Isekai Shokudou,7,12,2,Low
373,-Alberto-,21327,Isshuukan Friends.,8,12,2,Low
374,-Alberto-,25429,Isuca,3,10,2,Low
375,-Alberto-,14765,Ixion Saga DT,8,25,2,Low
376,-Alberto-,29785,Jitsu wa Watashi wa,6,13,2,Low
377,-Alberto-,14719,JoJo no Kimyou na Bouken (TV),10,26,2,Low
378,-Alberto-,31933,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,10,39,2,Low
379,-Alberto-,20899,JoJo no Kimyou na Bouken: Stardust Crusaders,10,24,2,Low
380,-Alberto-,26055,JoJo no Kimyou na Bouken: Stardust Crusaders 2nd Season,10,24,2,Low
381,-Alberto-,31405,Joker Game,7,12,2,Low
382,-Alberto-,12413,Jormungand,8,12,2,Low
383,-Alberto-,13331,Jormungand: Perfect Order,8,12,2,Low
384,-Alberto-,28387,Joukamachi no Dandelion,7,12,2,Low
385,-Alberto-,26441,Junketsu no Maria,8,12,2,Low
