,col0,col1,col2,col3
82,5,11,0.0,3 0.04306862499846165 1
83,6,11,0.0,2 0.03180298092040009 1
84,0,12,0.0,3 0.04946922667468565 1
85,1,12,0.0,2 0.03286883291502302 1
86,2,12,0.0,3 0.04776303177027212 1
87,3,12,0.0,3 0.0546407618665355 1
88,4,12,0.0,3 0.046720381453922245 1
89,5,12,0.0,13 0.32650556843307343 0.75 15 0.1484536195714086 0.25
90,6,12,0.0,2 0.034877402388861826 1
91,0,13,0.0,3 0.048529330450214375 1
92,1,13,0.0,4 0.06309182677204908 1
93,2,13,0.0,3 0.0516002642998647 1
94,3,13,0.0,2 0.03698413239006226 1
95,4,13,0.0,2 0.03682595487158955 1
96,5,13,0.0,2 0.029394601587159654 1
97,6,13,0.0,2 0.04647083994403827 1
98,0,14,0.0,2 0.04156061306776993 1
99,1,14,0.0,3 0.04419646553059862 1
100,2,14,35.08977678539513,1 0.031658748242388034 1
101,3,14,0.0,23 0.4171845773075331 0.75 19 0.15691525196189882 0.25
102,4,14,0.0,3 0.041985760946901526 1
103,5,14,0.0,2 0.03130023476268276 1
104,6,14,0.0,3 0.05354704063311501 1
105,0,15,0.0,2 0.03477527057262078 1
106,1,15,0.0,3 0.04257081811938717 1
107,2,15,0.0,3 0.04873667024862555 1
108,3,15,0.0,3 0.04625871946835747 1
109,4,15,0.0,2 0.028807478293706865 1
110,5,15,0.0,2 0.03131591576949479 1
111,6,15,26.22235023796728,1 0.0243146949958076 1
112,0,16,0.0,2 0.03350208922747952 1
113,1,16,0.0,15 0.34291282440776283 0.75 16 0.1506814749237437 0.25
114,2,16,0.0,2 0.03424005814420348 1
115,3,16,0.0,3 0.05431116762603541 1
116,4,16,31.795305189561144,1 0.026162404010743566 1
117,5,16,0.0,11 0.2847121896187644 0.7499999999999999 14 0.13024083975465087 0.2500000000000001
118,6,16,0.0,2 0.030400347207110306 1
119,0,17,0.0,3 0.04561149100370531 1
120,1,17,0.0,3 0.05314973978850345 1
121,2,17,0.0,2 0.030401443492876667 1
122,3,17,0.0,4 0.06542012575790795 1
123,4,17,0.0,4 0.05778158737365425 1
124,5,17,29.86606789642524,1 0.02526573851890345 1
125,6,17,0.0,2 0.03695096280371385 1
126,0,18,0.0,3 0.04700990235169859 1
127,1,18,0.0,2 0.03648063111382053 1
128,2,18,0.0,2 0.04235458672865066 1
129,3,18,0.0,3 0.051240688625306105 1
130,4,18,0.0,5 0.07128718828308687 1
131,5,18,0.0,2 0.04107459813897743 1
132,6,18,0.0,3 0.05610536784844625 1
133,0,19,0.0,2 0.03468086522949776 1
134,1,19,0.0,3 0.042630485387744194 1
135,2,19,26.55584362249925,1 0.031827225384098254 1
136,3,19,0.0,8 0.20936242342791264 0.7499999999999999 12 0.09953708309574927 0.2500000000000001
137,4,19,0.0,3 0.05017731536559818 1
138,5,19,0.0,2 0.04411726574028204 1
139,6,19,0.0,2 0.044192309225239715 1
