,col0,col1,col2,col3,col4
198,item_190,tv,item,word,tv
199,item_191,window,item,word,window
200,item_192,blanket,item,word,blanket
201,item_193,bottle,item,word,bottle
202,item_194,bowl,item,word,bowl
203,item_195,box,item,word,box
204,item_196,broom,item,word,broom
205,item_197,brush,item,word,brush
206,item_198,clock,item,word,clock
207,item_199,comb,item,word,comb
208,item_200,cup,item,word,cup
209,item_201,dish,item,word,dish
210,item_202,fork,item,word,fork
211,item_203,glass,item,word,glass
212,item_204,glasses,item,word,glasses
213,item_205,hammer,item,word,hammer
214,item_206,keys,item,word,keys
215,item_207,lamp,item,word,lamp
216,item_208,light,item,word,light
217,item_209,medicine,item,word,medicine
218,item_210,money,item,word,money
219,item_211,paper,item,word,paper
220,item_212,penny,item,word,penny
221,item_213,picture,item,word,picture
222,item_214,pillow,item,word,pillow
223,item_215,plant,item,word,plant
224,item_216,plate,item,word,plate
225,item_217,purse,item,word,purse
226,item_218,radio,item,word,radio
227,item_219,scissors,item,word,scissors
228,item_220,soap,item,word,soap
229,item_221,spoon,item,word,spoon
230,item_222,telephon,item,word,telephone
231,item_223,tothbrsh,item,word,toothbrush
232,item_224,towel,item,word,towel
233,item_225,trash,item,word,trash
234,item_226,vacuum,item,word,vacuum
235,item_227,watch1,item,word,watch.object
236,item_228,backyard,item,word,backyard
237,item_229,beach,item,word,beach
238,item_230,church,item,word,church
239,item_231,flower,item,word,flower
240,item_232,garden,item,word,garden
241,item_233,home,item,word,home
242,item_234,house,item,word,house
243,item_235,moon,item,word,moon
244,item_236,outside,item,word,outside
245,item_237,park,item,word,park
246,item_238,party,item,word,party
247,item_239,pool,item,word,pool
248,item_240,rain,item,word,rain
249,item_241,rock,item,word,rock
250,item_242,school,item,word,school
251,item_243,shovel,item,word,shovel
252,item_244,sky,item,word,sky
253,item_245,slide,item,word,slide
254,item_246,snow,item,word,snow
255,item_247,star,item,word,star
256,item_248,store,item,word,store
257,item_249,sun,item,word,sun
258,item_250,swing1,item,word,swing.object
259,item_251,tree,item,word,tree
260,item_252,water2,item,word,water.not_beverage
261,item_253,work,item,word,work
262,item_254,zoo,item,word,zoo
263,item_255,aunt,item,word,aunt
264,item_256,baby,item,word,baby
265,item_257,babysttr,item,word,babysitter
266,item_258,namesttr,item,word,babysitter_name
267,item_259,boy,item,word,boy
268,item_260,brother,item,word,brother
269,item_261,child,item,word,child
270,item_262,daddy,item,word,daddy
271,item_263,girl,item,word,girl
272,item_264,grandma,item,word,grandma
273,item_265,grandpa,item,word,grandpa
274,item_266,lady,item,word,lady
275,item_267,man,item,word,man
276,item_268,mommy,item,word,mommy
277,item_269,nameself,item,word,child_own_name
278,item_270,people,item,word,people
279,item_271,person,item,word,person
280,item_272,sister,item,word,sister
281,item_273,teacher,item,word,teacher
282,item_274,uncle,item,word,uncle
283,item_275,bath,item,word,bath
284,item_276,breakfst,item,word,breakfast
285,item_277,bye,item,word,bye
286,item_278,dinner,item,word,dinner
287,item_279,dont,item,word,dont
288,item_280,hello,item,word,hello
289,item_281,hi,item,word,hi
290,item_282,lunch,item,word,lunch
291,item_283,nap,item,word,nap
292,item_284,nghtnght,item,word,nightnight
293,item_285,no,item,word,no
294,item_286,patycak,item,word,pattycake
295,item_287,peekaboo,item,word,peekaboo
296,item_288,please,item,word,please
297,item_289,shh,item,word,shh
298,item_290,thankyou,item,word,thank_you
299,item_291,wait,item,word,wait
300,item_292,wanna,item,word,wanna
301,item_293,yes,item,word,yes
302,item_294,bite,item,word,bite
303,item_295,blow,item,word,blow
304,item_296,break,item,word,break
305,item_297,bring,item,word,bring
306,item_298,bump,item,word,bump
307,item_299,clean1,item,word,clean.action
308,item_300,close,item,word,close
309,item_301,cry,item,word,cry
310,item_302,dance,item,word,dance
311,item_303,draw,item,word,draw
312,item_304,drink2,item,word,drink.action
313,item_305,drive,item,word,drive
314,item_306,eat,item,word,eat
315,item_307,fall,item,word,fall
316,item_308,feed,item,word,feed
317,item_309,finish,item,word,finish
318,item_310,get,item,word,get
319,item_311,give,item,word,give
320,item_312,go,item,word,go
321,item_313,help,item,word,help
322,item_314,hit,item,word,hit
323,item_315,hug,item,word,hug
324,item_316,hurry,item,word,hurry
325,item_317,jump,item,word,jump
326,item_318,kick,item,word,kick
327,item_319,kiss,item,word,kiss
328,item_320,look,item,word,look
329,item_321,love,item,word,love
330,item_322,open,item,word,open
331,item_323,play,item,word,play
332,item_324,pull,item,word,pull
333,item_325,push,item,word,push
334,item_326,put,item,word,put
335,item_327,read,item,word,read
336,item_328,ride,item,word,ride
337,item_329,run,item,word,run
338,item_330,say,item,word,say
339,item_331,see,item,word,see
340,item_332,show,item,word,show
341,item_333,sing,item,word,sing
342,item_334,sleep,item,word,sleep
343,item_335,smile,item,word,smile
344,item_336,splash,item,word,splash
345,item_337,stop,item,word,stop
346,item_338,swim,item,word,swim
347,item_339,swing2,item,word,swing.action
348,item_340,take,item,word,take
349,item_341,throw,item,word,throw
350,item_342,tickle,item,word,tickle
351,item_343,touch,item,word,touch
352,item_344,watch2,item,word,watch.action
353,item_345,walk,item,word,walk
354,item_346,wash,item,word,wash
355,item_347,wipe,item,word,wipe
356,item_348,write,item,word,write
357,item_349,day,item,word,day
358,item_350,later,item,word,later
359,item_351,morning,item,word,morning
360,item_352,night,item,word,night
361,item_353,now,item,word,now
362,item_354,today,item,word,today
363,item_355,tomorrow,item,word,tomorrow
364,item_356,tonight,item,word,tonight
365,item_357,allgone,item,word,allgone
366,item_358,asleep,item,word,asleep
367,item_359,bad,item,word,bad
368,item_360,big,item,word,big
369,item_361,blue,item,word,blue
370,item_362,broken,item,word,broken
371,item_363,careful,item,word,careful
372,item_364,clean2,item,word,clean.description
373,item_365,cold,item,word,cold
374,item_366,cute,item,word,cute
375,item_367,dark,item,word,dark
376,item_368,dirty,item,word,dirty
377,item_369,dry,item,word,dry
378,item_370,empty,item,word,empty
379,item_371,fast,item,word,fast
380,item_372,fine,item,word,fine
381,item_373,gentle,item,word,gentle
382,item_374,good,item,word,good
383,item_375,happy,item,word,happy
384,item_376,hard,item,word,hard
385,item_377,hot,item,word,hot
386,item_378,hungry,item,word,hungry
387,item_379,hurt,item,word,hurt
388,item_380,little,item,word,little
389,item_381,naughty,item,word,naughty
390,item_382,nice,item,word,nice
391,item_383,old,item,word,old
392,item_384,pretty,item,word,pretty
393,item_385,red,item,word,red
394,item_386,scared,item,word,scared
395,item_387,sick,item,word,sick
396,item_388,sleepy,item,word,sleepy
397,item_389,soft,item,word,soft
398,item_390,thirsty,item,word,thirsty
399,item_391,tired,item,word,tired
400,item_392,wet,item,word,wet
401,item_393,yucky,item,word,yucky
402,item_394,his,item,word,his
403,item_395,her,item,word,her
404,item_396,i,item,word,i
405,item_397,it,item,word,it
406,item_398,me,item,word,me
407,item_399,mine,item,word,mine
408,item_400,my,item,word,my
409,item_401,that,item,word,that
410,item_402,this,item,word,this
411,item_403,you,item,word,you
412,item_404,your,item,word,your
413,item_405,how,item,word,how
414,item_406,what,item,word,what
415,item_407,when,item,word,when
416,item_408,where,item,word,where
417,item_409,who,item,word,who
418,item_410,why,item,word,why
419,item_411,away,item,word,away
420,item_412,back,item,word,back
421,item_413,down,item,word,down
422,item_414,in,item,word,in
423,item_415,inside,item,word,inside
424,item_416,off,item,word,off
425,item_417,on,item,word,on
426,item_418,out,item,word,out
427,item_419,there,item,word,there
428,item_420,under,item,word,under
429,item_421,up,item,word,up
430,item_422,all,item,word,all
431,item_423,another,item,word,another
432,item_424,more,item,word,more
433,item_425,none,item,word,none
434,item_426,not,item,word,not
435,item_427,other,item,word,other
436,item_428,same,item,word,same
437,item_429,some,item,word,some
438,item_430,armshow,item,gestures_first,armshow
439,item_431,reachout,item,gestures_first,reachout
440,item_432,points,item,gestures_first,points
441,item_433,waves,item,gestures_first,waves
442,item_434,pickup,item,gestures_first,pickup
443,item_435,shakhead,item,gestures_first,shakhead
444,item_436,nodhead,item,gestures_first,nodhead
445,item_437,showhush,item,gestures_first,showhush
446,item_438,request,item,gestures_first,request
447,item_439,blowkiss,item,gestures_first,blowkiss
448,item_440,smacklip,item,gestures_first,smacklip
449,item_441,shrugs,item,gestures_first,shrugs
450,item_442,playpeek,item,gestures_games,playpeek
451,item_443,patycake,item,gestures_games,patycak2
452,item_444,sobig,item,gestures_games,sobig
453,item_445,chase,item,gestures_games,chase
454,item_446,dosing,item,gestures_games,dosing
455,item_447,dodance,item,gestures_games,dodance
456,item_448,eatspoon,item,gestures_objects,eatspoon
457,item_449,drinkcup,item,gestures_objects,drinkcup
458,item_450,combhair,item,gestures_objects,combhair
459,item_451,bshteeth,item,gestures_objects,bshteeth
460,item_452,wipeface,item,gestures_objects,wipeface
461,item_453,puthat,item,gestures_objects,puthat
462,item_454,putshoe,item,gestures_objects,putshoe
463,item_455,putwatch,item,gestures_objects,putwatch
464,item_456,ptdsleep,item,gestures_objects,ptdsleep
465,item_457,blowhot,item,gestures_objects,blowhot
466,item_458,flyplane,item,gestures_objects,flyplane
467,item_459,ptndtele,item,gestures_objects,ptndtele
468,item_460,snifflow,item,gestures_objects,snifflow
469,item_461,pushcar,item,gestures_objects,pushcar
470,item_462,throwbal,item,gestures_objects,throwges
471,item_463,ptndpour,item,gestures_objects,ptndpour
472,item_464,ptndstir,item,gestures_objects,ptndstir
473,item_465,putobed,item,gestures_parent,putobed
474,item_466,cover,item,gestures_parent,cover
475,item_467,feedbotl,item,gestures_parent,feedbotl
476,item_468,feedspon,item,gestures_parent,feedspon
477,item_469,brushit,item,gestures_parent,brushit
478,item_470,burbit,item,gestures_parent,burbit
479,item_471,pushit,item,gestures_parent,pushit
480,item_472,rockit,item,gestures_parent,rockit
481,item_473,kissit,item,gestures_parent,kissit
482,item_474,dressit,item,gestures_parent,dressit
483,item_475,wipeit,item,gestures_parent,wipeit
484,item_476,talkit,item,gestures_parent,talkit
485,item_477,diaperit,item,gestures_parent,diaperit
486,item_478,sweep,item,gestures_adult,sweep
487,item_479,putkey,item,gestures_adult,putkey
488,item_480,pound,item,gestures_adult,pound
489,item_481,usesaw,item,gestures_adult,usesaw
490,item_482,type,item,gestures_adult,type
491,item_483,ptndread,item,gestures_adult,ptndread
492,item_484,dovacuum,item,gestures_adult,dovacuum
493,item_485,waterplt,item,gestures_adult,waterplt
494,item_486,playmus,item,gestures_adult,playmus
495,item_487,ptnddriv,item,gestures_adult,ptnddriv
496,item_488,washdish,item,gestures_adult,washdish
497,item_489,usecloth,item,gestures_adult,usecloth
498,item_490,usepen,item,gestures_adult,usepen
499,item_491,dig,item,gestures_adult,dig
500,item_492,wearglas,item,gestures_adult,wearglas
