,col0,col1,col2,col3,col4,col5,col6,col7
22,ChIJ6z7DkHpu5kcRgRnrn3WYZXY,Panamic,48.8868667,2.3600772,,,point_of_interest establishment,
23,ChIJTUuxkHpu5kcRgyrNKRQb83o,Ice Kube Bar,48.88681270000001,2.3600266,5.0,1.0,bar point_of_interest establishment,
24,ChIJ1ZGQtm9v5kcRFGaRXQrhEKg,IMEIPark.com,48.88681270000001,2.3600266,,,point_of_interest establishment,
25,ChIJExdMjHpu5kcRoaN1Fah4FH4,Jaillard Sebastien,48.8871598,2.3605756,,,point_of_interest establishment,
26,ChIJQ89Tlnpu5kcRaX7ftYw3aeg,ITPASCHER,48.8869289,2.3598575,5.0,1.0,point_of_interest establishment,
27,ChIJiRVRlnpu5kcRiY_-nKSZ4FE,Crêpe Box,48.886932200000004,2.3598252,,,point_of_interest establishment,
28,ChIJx-DDwV1v5kcRJ5aNJpEJnS0,Sudanes Restaurant In Paris,48.886749,2.3604981,5.0,1.0,restaurant food point_of_interest establishment,
29,ChIJcfOjzzNv5kcRY12M1bgSgSk,Mosque Jaures,48.8872489,2.3605833,,,place_of_worship point_of_interest establishment,
30,ChIJMWttiHpu5kcRGIGvMH3iLhE,Tahir Omar & Arbadji Mohamed,48.8869826,2.3607605,,,restaurant bar food point_of_interest establishment,
31,ChIJtVGuiXpu5kcRg5eMJzY5oJ0,Tahir Nour Eddine,48.8869826,2.3607605,3.5,2.0,point_of_interest establishment,
32,ChIJafvSiHpu5kcRowzy8V5Kg_4,Le vin dans le sac,48.8868661,2.3607167999999996,,,point_of_interest establishment,
33,ChIJXcpMlnpu5kcRuh0gDS26cv0,Departement - Marx Dormoy,48.886914000000004,2.359755,3.0,2.0,bus_station transit_station point_of_interest establishment,
34,ChIJ2y14jHpu5kcRFRzcjNmglZY,ON A PENSÉ À UN TRUC,48.8871744,2.3607241,,,point_of_interest establishment,
35,ChIJGePIiHpu5kcRc3gU2YKdIkY,Lesmarqueursfrancais,48.8868394,2.3607398999999996,,,point_of_interest establishment,
36,ChIJLWXMiHpu5kcRq4U_QYinO64,Le Veneto,48.886881200000005,2.3608529,4.3,42.0,restaurant bar food point_of_interest establishment,1.0
37,ChIJRZ73lXpu5kcR-4Muv6BBY80,Departement - Marx Dormoy,48.887119,2.3596845,,,transit_station point_of_interest establishment,
38,ChIJ95Fqbcxv5kcRpSjdVWx7ocM,AppiNest,48.8869639,2.3608766,,,point_of_interest establishment,
39,ChIJ-1j8iHpu5kcR9DHaPT5wUaQ,- Zh Consult,48.886881200000005,2.3608529,,,point_of_interest establishment,
40,ChIJUUqZhXpu5kcRM7F0eOo0AQo,Magasin - Chadapaux - Paris 18ème,48.886708,2.360706,4.5,8.0,car_repair home_goods_store general_contractor point_of_interest store establishment,
41,ChIJvSgIiXpu5kcRHJJhysuD3bc,King Paris Mobile,48.8869404,2.3608892000000004,,,point_of_interest store establishment,
42,ChIJVVVVinpu5kcRoZjgqCwLjPE,Lucru Cu Nicu,48.887201899999994,2.360846,4.0,1.0,school point_of_interest establishment,
43,ChIJPWsy63pu5kcRklYUYuZ-dBU,Le-Chick,48.88742,2.3599721000000002,4.1,41.0,restaurant food point_of_interest establishment,1.0
