,col0,col1,col2,col3,col4
14,Unnecessary Abstraction,KeyHub.Model,IModelItem,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\IModelItem.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: 
15,Unnecessary Abstraction,KeyHub.Model,Role,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Logic\Application\Role.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: RoleId' RoleName' UsersInRoles' SystemAdmin' RegularUser
16,Unnecessary Abstraction,KeyHub.Model,CustomerAppKey,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\CustomerAppKey.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: AppKey' CustomerAppId' CustomerApp
17,Unutilized Abstraction,KeyHub.Model,CustomerAppKey,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\CustomerAppKey.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
18,Unnecessary Abstraction,KeyHub.Model,LicenseCustomerApp,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\LicenseCustomerApp.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: LicenseId' CustomerAppId' License' CustomerApp
19,Unnecessary Abstraction,KeyHub.Model,Country,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\Country.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: CountryCode' CountryName' NativeCountryName
20,Unnecessary Abstraction,KeyHub.Model,UserLicenseRight,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserLicenseRight.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: License
21,Unnecessary Abstraction,KeyHub.Model,UserCustomerRight,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserCustomerRight.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Customer
22,Unnecessary Abstraction,KeyHub.Model,RightObject,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\RightObject.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: ObjectId
23,Unutilized Abstraction,KeyHub.Model,ObjectTypes,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\ObjectTypes.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
24,Unnecessary Abstraction,KeyHub.Model,Right,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\Right.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: RightId' DisplayName
25,Unnecessary Abstraction,KeyHub.Model,SkuFeature,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\SkuFeature.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: SkuId' FeatureId' Sku' Feature
26,Unnecessary Abstraction,KeyHub.Model,UserVendorRight,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserVendorRight.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: Vendor
27,Unnecessary Abstraction,KeyHub.Model,UserInRole,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserInRole.cs,The tool detected the smell in this class because the class contains only a few data members without any method implementation' that indicates that the abstraction might not be required. Following fields and properties are declared in this class: UserId' RoleId' User' Role
28,Broken Modularization,KeyHub.Model,CustomerAppIssue,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\CustomerAppIssue.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: CustomerAppIssueId' CustomerAppId' DateTime' Severity' Message' Details' CustomerApp
29,Broken Modularization,KeyHub.Model,VendorCredential,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\VendorCredential.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: VendorCredentialId' VendorId' Vendor' CredentialName' CredentialValue
30,Broken Modularization,KeyHub.Model,DomainLicense,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Logic\Application\DomainLicense.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: CanBeManuallyDeleted' DomainLicenseId' LicenseId' License' DomainName' DomainLicenseIssued' DomainLicenseExpires' AutomaticallyCreated' KeyBytes
31,Broken Modularization,KeyHub.Model,Role,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Logic\Application\Role.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: RoleId' RoleName' UsersInRoles' SystemAdmin' RegularUser
32,Broken Modularization,KeyHub.Model,TransactionItem,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\TransactionItem.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: TransactionItemId' TransactionId' Transaction' LicenseId' License' SkuId' Sku
33,Broken Modularization,KeyHub.Model,Customer,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\Customer.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Name' Department' Street' PostalCode' City' Region' CountryCode' Country
34,Broken Modularization,KeyHub.Model,UserObjectRight,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserObjectRight.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: UserId' ObjectId' RightId' User' RightObject' Right
35,Broken Modularization,KeyHub.Model,Vendor,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\Vendor.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: Name' Street' PostalCode' City' Region' CountryCode' Country' PrivateKeys' VendorCredentials
36,Broken Modularization,KeyHub.Model,Membership,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\Membership.cs,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields and properties are declared in this class: UserId' CreateDate' ConfirmationToken' IsConfirmed' LastPasswordFailureDate' PasswordFailuresSinceLastSuccess' Password' PasswordChangedDate' PasswordSalt' PasswordVerificationToken' PasswordVerificationTokenExirationDate' User
37,Cyclically-dependent Modularization,KeyHub.Model,TransactionIgnoredItem,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\TransactionIgnoredItem.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.TransactionIgnoredItem' KeyHub.Model.Transaction
38,Cyclically-dependent Modularization,KeyHub.Model,VendorCredential,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\VendorCredential.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.VendorCredential' KeyHub.Model.Vendor
39,Cyclically-dependent Modularization,KeyHub.Model,CustomerApp,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Logic\Application\CustomerApp.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.CustomerApp' KeyHub.Model.LicenseCustomerApp
40,Cyclically-dependent Modularization,KeyHub.Model,SKU,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Logic\Application\SKU.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.SKU' KeyHub.Model.SkuFeature
41,Cyclically-dependent Modularization,KeyHub.Model,TransactionItem,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\TransactionItem.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.TransactionItem' KeyHub.Model.Transaction
42,Cyclically-dependent Modularization,KeyHub.Model,Feature,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\Feature.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.Feature' KeyHub.Model.SkuFeature
43,Cyclically-dependent Modularization,KeyHub.Model,UserObjectRight,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserObjectRight.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.UserObjectRight' KeyHub.Model.User
44,Cyclically-dependent Modularization,KeyHub.Model,Membership,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\Membership.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.Membership' KeyHub.Model.User
45,Cyclically-dependent Modularization,KeyHub.Model,UserInRole,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserInRole.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.UserInRole' KeyHub.Model.User
46,Cyclically-dependent Modularization,KeyHub.Model,TransactionIgnoredItem,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\TransactionIgnoredItem.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.TransactionIgnoredItem' KeyHub.Model.Transaction' KeyHub.Model.TransactionItem
47,Cyclically-dependent Modularization,KeyHub.Model,SKU,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Logic\Application\SKU.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.SKU' KeyHub.Model.SkuFeature' KeyHub.Model.Feature
48,Cyclically-dependent Modularization,KeyHub.Model,UserObjectRight,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserObjectRight.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.UserObjectRight' KeyHub.Model.User' KeyHub.Model.Membership
49,Cyclically-dependent Modularization,KeyHub.Model,UserInRole,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Membership\UserInRole.cs,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: KeyHub.Model.UserInRole' KeyHub.Model.User' KeyHub.Model.UserObjectRight
50,Unfactored Hierarchy,KeyHub.Model,TransactionIgnoredItem,D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\TransactionIgnoredItem.cs,The tool detected the smell because a set of code clones has been found where at least one pair of classes belong to the same inheritance hierarchy. List of classes with start and end line numbers where clones has been found are:  TransactionIgnoredItem (D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\TransactionIgnoredItem.cs' [15' 35])' TransactionItem (D:\research\architectureSmells\repos\imazen_keyhub\src\KeyHub.Model\Definition\Application\TransactionItem.cs' [15' 35])
