,col0,col1,col2,col3,col4,col5
28,Long Statement,SuperWebSocket.SubProtocol,BasicSubProtocol<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\SubProtocol\BasicSubProtocol.cs,DiscoverCommands,"The length of the statement  ""            m_CommandDict = new Dictionary<string' ISubCommand<TWebSocketSession>>(subCommands.Count' StringComparer.OrdinalIgnoreCase); "" is 124."
29,Long Statement,SuperWebSocket.SubProtocol,BasicSubProtocol<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\SubProtocol\BasicSubProtocol.cs,Initialize,"The length of the statement  ""                    .Where(a => string.IsNullOrEmpty(a.SubProtocol) || Name.Equals(a.SubProtocol' StringComparison.OrdinalIgnoreCase)).ToArray(); "" is 125."
30,Complex Conditional,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,IsValidCloseCode,"The conditional expression  ""code == closeCode.NormalClosure                      || code == closeCode.GoingAway                      || code == closeCode.ProtocolError                      || code == closeCode.NotAcceptableData                      || code == closeCode.TooLargeFrame                      || code == closeCode.InvalidUTF8""  is complex."
31,Complex Conditional,SuperWebSocket.Protocol,Rfc6455Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\Rfc6455Processor.cs,IsValidCloseCode,"The conditional expression  ""code == closeCode.NormalClosure                      || code == closeCode.GoingAway                      || code == closeCode.ProtocolError                      || code == closeCode.NotAcceptableData                      || code == closeCode.TooLargeFrame                      || code == closeCode.InvalidUTF8                      || code == closeCode.ViolatePolicy                      || code == closeCode.ExtensionNotMatch                      || code == closeCode.UnexpectedCondition""  is complex."
32,Magic Number,SuperWebSocket.Command,FragmentCommand<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Command\FragmentCommand.cs,FragmentCommand,The following statement contains a magic number: Utf8Encoding = Encoding.GetEncoding(65001' EncoderFallback.ExceptionFallback' DecoderFallback.ExceptionFallback);
33,Magic Number,SuperWebSocket.Command,FragmentCommand<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Command\FragmentCommand.cs,CheckControlFrame,The following statement contains a magic number: !frame.FIN || frame.ActualPayloadLength > 125
34,Magic Number,SuperWebSocket,WebSocketServer<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\WebSocketServer.cs,Setup,The following statement contains a magic number: m_HandshakePendingQueueCheckingInterval = 60;
35,Magic Number,SuperWebSocket,WebSocketServer<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\WebSocketServer.cs,Setup,The following statement contains a magic number: m_OpenHandshakeTimeOut = 120;
36,Magic Number,SuperWebSocket,WebSocketServer<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\WebSocketServer.cs,Setup,The following statement contains a magic number: m_CloseHandshakeTimeOut = 120;
37,Magic Number,SuperWebSocket,WebSocketServer<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\WebSocketServer.cs,OnStarted,The following statement contains a magic number: m_HandshakePendingQueueCheckingTimer = new Timer(HandshakePendingQueueCheckingCallback' null' m_HandshakePendingQueueCheckingInterval * 1000' m_HandshakePendingQueueCheckingInterval * 1000);
38,Magic Number,SuperWebSocket,WebSocketServer<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\WebSocketServer.cs,OnStarted,The following statement contains a magic number: m_HandshakePendingQueueCheckingTimer = new Timer(HandshakePendingQueueCheckingCallback' null' m_HandshakePendingQueueCheckingInterval * 1000' m_HandshakePendingQueueCheckingInterval * 1000);
39,Magic Number,SuperWebSocket,WebSocketServer<TWebSocketSession>,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\WebSocketServer.cs,ParseHandshake,The following statement contains a magic number: session.HttpVersion = metaInfo[2];
40,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: NormalClosure = 1000;
41,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: GoingAway = 1001;
42,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: ProtocolError = 1002;
43,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: NotAcceptableData = 1003;
44,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: TooLargeFrame = 1004;
45,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: InvalidUTF8 = 1007;
46,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: ViolatePolicy = 1000;
47,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: ExtensionNotMatch = 1000;
48,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: UnexpectedCondition = 1000;
49,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: TLSHandshakeFailure = 1000;
50,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeHybi10,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeHybi10.cs,CloseStatusCodeHybi10,The following statement contains a magic number: NoStatusCode = 1005;
51,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: NormalClosure = 1000;
52,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: GoingAway = 1001;
53,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: ProtocolError = 1002;
54,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: NotAcceptableData = 1003;
55,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: TooLargeFrame = 1009;
56,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: InvalidUTF8 = 1007;
57,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: ViolatePolicy = 1008;
58,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: ExtensionNotMatch = 1010;
59,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: UnexpectedCondition = 1011;
60,Magic Number,SuperWebSocket.Protocol,CloseStatusCodeRfc6455,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\CloseStatusCodeRfc6455.cs,CloseStatusCodeRfc6455,The following statement contains a magic number: NoStatusCode = 1005;
61,Magic Number,SuperWebSocket.Protocol,DraftHybi00Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi00Processor.cs,GetPackageData,The following statement contains a magic number: var maxByteCount = Encoding.UTF8.GetMaxByteCount(message.Length) + 2;
62,Magic Number,SuperWebSocket.Protocol,DraftHybi00Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi00Processor.cs,GetPackageData,The following statement contains a magic number: return new ArraySegment<byte>(sendBuffer' 0' bytesCount + 2);
63,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,SendCloseHandshake,The following statement contains a magic number: byte[] playloadData = new byte[(string.IsNullOrEmpty(closeReason) ? 0 : Encoding.UTF8.GetMaxByteCount(closeReason.Length)) + 2];
64,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,SendCloseHandshake,The following statement contains a magic number: int highByte = statusCode / 256;
65,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,SendCloseHandshake,The following statement contains a magic number: int lowByte = statusCode % 256;
66,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,SendCloseHandshake,The following statement contains a magic number: int bytesCount = Encoding.UTF8.GetBytes(closeReason' 0' closeReason.Length' playloadData' 2);
67,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,SendCloseHandshake,The following statement contains a magic number: playloadLength = bytesCount + 2;
68,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,GetEncodedPackage,The following statement contains a magic number: head = new byte[2];
69,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,GetEncodedPackage,The following statement contains a magic number: length < 126
70,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,GetPackageData,The following statement contains a magic number: fragment = new byte[2 + length];
71,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,GetPackageData,The following statement contains a magic number: length < 126
72,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 0 && code <= 999
73,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 1000 && code <= 1999
74,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 1000 && code <= 1999
75,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 2000 && code <= 4999
76,Magic Number,SuperWebSocket.Protocol,DraftHybi10Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\DraftHybi10Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 2000 && code <= 4999
77,Magic Number,SuperWebSocket.Protocol,Rfc6455Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\Rfc6455Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 0 && code <= 999
78,Magic Number,SuperWebSocket.Protocol,Rfc6455Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\Rfc6455Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 1000 && code <= 2999
79,Magic Number,SuperWebSocket.Protocol,Rfc6455Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\Rfc6455Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 1000 && code <= 2999
80,Magic Number,SuperWebSocket.Protocol,Rfc6455Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\Rfc6455Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 3000 && code <= 4999
81,Magic Number,SuperWebSocket.Protocol,Rfc6455Processor,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\Rfc6455Processor.cs,IsValidCloseCode,The following statement contains a magic number: code >= 3000 && code <= 4999
82,Magic Number,SuperWebSocket.Protocol.FramePartReader,ExtendedLenghtReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\ExtendedLenghtReader.cs,Process,The following statement contains a magic number: int required = 2;
83,Magic Number,SuperWebSocket.Protocol.FramePartReader,ExtendedLenghtReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\ExtendedLenghtReader.cs,Process,The following statement contains a magic number: required += 2;
84,Magic Number,SuperWebSocket.Protocol.FramePartReader,ExtendedLenghtReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\ExtendedLenghtReader.cs,Process,The following statement contains a magic number: frame.PayloadLenght == 126
85,Magic Number,SuperWebSocket.Protocol.FramePartReader,FixPartReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\FixPartReader.cs,Process,The following statement contains a magic number: frame.Length < 2
86,Magic Number,SuperWebSocket.Protocol.FramePartReader,FixPartReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\FixPartReader.cs,Process,The following statement contains a magic number: frame.PayloadLenght < 126
87,Magic Number,SuperWebSocket.Protocol.FramePartReader,FixPartReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\FixPartReader.cs,Process,The following statement contains a magic number: return nextPartReader.Process(2' frame' out nextPartReader);
88,Magic Number,SuperWebSocket.Protocol.FramePartReader,FixPartReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\FixPartReader.cs,Process,The following statement contains a magic number: frame.Length > 2
89,Magic Number,SuperWebSocket.Protocol.FramePartReader,MaskKeyReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\MaskKeyReader.cs,Process,The following statement contains a magic number: int required = lastLength + 4;
90,Magic Number,SuperWebSocket.Protocol.FramePartReader,MaskKeyReader,D:\research\architectureSmells\repos\kerryjiang_SuperWebSocket\SuperWebSocket\Protocol\FramePartReader\MaskKeyReader.cs,Process,The following statement contains a magic number: frame.MaskKey = frame.InnerData.ToArrayData(lastLength' 4);
