,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
10,10,21800734,1610612737,ATL,Atlanta,1713,Vince Carter,,,1:37,143.4,140.0,135.1,150.0,8.3,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.205,138.22,133.47,111.23,5,-0.083
11,11,21800734,1610612757,POR,Portland,203090,Maurice Harkless,F,,6:59,162.7,146.7,90.0,92.9,72.7,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.773,0.267,0.29600000000000004,96.09,99.67,83.05,15,0.07
12,12,21800734,1610612757,POR,Portland,202329,Al-Farouq Aminu,F,,6:59,162.7,146.7,90.0,92.9,72.7,53.8,0.4,0.0,50.0,0.0,0.111,0.091,0.0,1.0,1.064,0.133,0.14800000000000002,96.09,99.67,83.05,15,0.263
13,13,21800734,1610612757,POR,Portland,203994,Jusuf Nurkic,C,,8:22,155.9,164.7,103.4,106.3,52.5,58.5,0.111,1.0,33.3,0.0,0.222,0.154,33.3,0.0,1.136,0.105,0.105,98.68,94.66,78.88,17,0.128
14,14,21800734,1610612757,POR,Portland,203468,CJ McCollum,G,,11:59,146.6,153.8,114.0,115.4,32.6,38.5,0.444,0.0,36.4,0.0,0.462,0.3,0.0,0.75,0.773,0.25,0.248,107.33,104.13,86.78,26,0.28800000000000003
15,15,21800734,1610612757,POR,Portland,203552,Seth Curry,G,,8:22,155.9,164.7,103.4,106.3,52.5,58.5,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.833,0.833,0.21100000000000002,0.21100000000000002,98.68,94.66,78.88,17,0.077
16,16,21800734,1610612757,POR,Portland,1628380,Zach Collins,,,5:00,130.8,150.0,143.1,141.7,-12.3,8.3,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.25,1.25,0.28600000000000003,0.271,123.03,115.16,95.97,12,0.027000000000000003
17,17,21800734,1610612757,POR,Portland,1627774,Jake Layman,,,5:00,130.8,150.0,143.1,141.7,-12.3,8.3,0.0,0.0,0.0,0.2,0.0,0.111,0.0,0.33299999999999996,0.515,0.28600000000000003,0.271,123.03,115.16,95.97,12,0.067
18,18,21800734,1610612757,POR,Portland,202323,Evan Turner,,,3:37,128.8,120.0,131.6,130.0,-2.8,-10.0,0.25,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.35,132.66,110.55,10,0.037000000000000005
19,19,21800734,1610612757,POR,Portland,203086,Meyers Leonard,,,3:03,114.2,100.0,139.6,137.5,-25.4,-37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.111,0.127,123.81,133.55,111.29,9,0.091
20,20,21800734,1610612757,POR,Portland,203917,Nik Stauskas,,,0:34,208.3,300.0,100.0,100.0,108.3,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.56,127.81,106.51,1,0.0
