,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
13,13,21800427,1610612757,POR,Portland,203090,Maurice Harkless,F,,26:55,117.5,121.1,136.9,136.2,-19.4,-15.2,0.095,2.0,18.2,0.031,0.136,0.07400000000000001,9.1,0.5,0.5,0.13,0.133,103.82,102.54,85.45,57,0.054000000000000006
14,14,21800427,1610612757,POR,Portland,202329,Al-Farouq Aminu,F,,26:55,117.5,121.1,136.9,136.2,-19.4,-15.2,0.0,0.0,0.0,0.063,0.22699999999999998,0.13,15.4,0.591,0.591,0.188,0.192,103.82,102.54,85.45,57,0.065
15,15,21800427,1610612757,POR,Portland,203994,Jusuf Nurkic,C,,26:35,115.8,119.6,137.9,137.5,-22.1,-17.9,0.33299999999999996,0.0,29.2,0.188,0.14300000000000002,0.17,0.0,0.267,0.32799999999999996,0.25,0.254,102.63,101.12,84.26,56,0.083
16,16,21800427,1610612757,POR,Portland,203468,CJ McCollum,G,,28:06,118.6,122.0,135.6,135.0,-17.1,-13.0,0.19,4.0,20.0,0.0,0.045,0.018000000000000002,5.0,0.429,0.47,0.222,0.226,102.87,101.64,84.7,59,0.08
17,17,21800427,1610612757,POR,Portland,203081,Damian Lillard,G,,29:29,122.8,124.2,129.1,130.6,-6.4,-6.5,0.2,4.0,23.5,0.0,0.087,0.035,5.9,0.95,0.9840000000000001,0.17300000000000001,0.179,102.11,100.94,84.12,62,0.182
18,18,21800427,1610612757,POR,Portland,202323,Evan Turner,,,21:25,147.3,135.6,106.1,102.3,41.2,33.3,0.33299999999999996,6.0,35.3,0.067,0.35700000000000004,0.207,5.9,0.556,0.607,0.22899999999999998,0.248,93.91,99.74,83.11,45,0.18
19,19,21800427,1610612757,POR,Portland,203086,Meyers Leonard,,,21:05,145.6,137.2,106.1,102.4,39.5,34.8,0.048,0.0,33.3,0.0,0.231,0.107,0.0,1.0,1.0,0.043,0.046,92.25,96.76,80.63,43,0.073
20,20,21800427,1610612757,POR,Portland,1628380,Zach Collins,,,21:05,145.6,137.2,106.1,102.4,39.5,34.8,0.059000000000000004,0.0,9.1,0.133,0.154,0.14300000000000002,0.0,0.813,0.82,0.217,0.23,92.25,96.76,80.63,43,0.18100000000000002
21,21,21800427,1610612757,POR,Portland,203917,Nik Stauskas,,,19:54,145.4,136.6,106.4,102.5,38.9,34.1,0.111,1.0,13.3,0.0,0.154,0.077,13.3,0.5,0.604,0.302,0.321,92.91,97.69,81.41,41,0.10800000000000001
22,22,21800427,1610612757,POR,Portland,203552,Seth Curry,,,18:31,139.6,130.8,115.4,110.8,24.2,20.0,0.133,0.0,20.0,0.0,0.0,0.0,0.0,0.813,0.813,0.195,0.20800000000000002,93.37,98.51,82.09,39,0.133
23,23,21800427,1610612757,POR,Portland,1627735,Wade Baldwin IV,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
24,24,21800427,1610612757,POR,Portland,1627774,Jake Layman,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
25,25,21800427,1610612757,POR,Portland,1628403,Caleb Swanigan,,DNP - Coach's Decision                  ,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
