,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
10,MimeKit.Cryptography,DefaultSecureMimeContext,6,19,0,1,8,454,62,0,1,0.16,0,2,,MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.CryptographyContext
11,MimeKit.Cryptography,DigestAlgorithm,0,0,0,0,0,54,0,0,0,-1.0,0,14,,MimeKit.Cryptography.TemporarySecureMimeContext' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.SecureMimeDigitalSignature' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Cryptography.CmsSigner' MimeKit.Cryptography.IDigitalSignature' MimeKit.Cryptography.OpenPgpDigitalSignature' MimeKit.Cryptography.CryptographyContext' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.MimeMessage' MimeKit.Cryptography.OpenPgpContext' MimeKit.Cryptography.SecureMimeContext
12,MimeKit.Cryptography,DigitalSignatureCollection,0,1,0,0,1,13,1,0,0,-1.0,0,7,,MimeKit.Cryptography.DigitalSignatureCollection' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.Cryptography.CryptographyContext' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Cryptography.SecureMimeContext' MimeKit.Cryptography.OpenPgpContext
13,MimeKit.Cryptography,DigitalSignatureVerifyException,0,3,0,0,0,27,3,0,0,-1.0,0,4,,MimeKit.Cryptography.DigitalSignatureVerifyException' MimeKit.Cryptography.IDigitalSignature' MimeKit.Cryptography.SecureMimeDigitalSignature' MimeKit.Cryptography.OpenPgpDigitalSignature
14,MimeKit.Cryptography,EncryptionAlgorithm,0,0,0,0,0,80,0,0,0,-1.0,0,11,,MimeKit.Cryptography.SecureMimeDigitalSignature' MimeKit.Cryptography.X509CertificateRecordFields' MimeKit.Cryptography.X509CertificateRecord' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Cryptography.CmsRecipient' MimeKit.Cryptography.TemporarySecureMimeContext' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.Cryptography.X509CertificateDatabase' MimeKit.Cryptography.OpenPgpContext' MimeKit.Cryptography.SecureMimeContext
15,MimeKit.Cryptography,GnuPGContext,2,2,0,0,0,29,4,0,1,0.0,0,1,,MimeKit.Cryptography.GnuPGContext
16,MimeKit.Cryptography,IDigitalCertificate,0,0,6,0,0,51,0,2,0,-1.0,0,5,,MimeKit.Cryptography.OpenPgpDigitalCertificate' MimeKit.Cryptography.IDigitalSignature' MimeKit.Cryptography.SecureMimeDigitalCertificate' MimeKit.Cryptography.SecureMimeDigitalSignature' MimeKit.Cryptography.OpenPgpDigitalSignature
17,MimeKit.Cryptography,IDigitalSignature,0,1,4,0,0,46,1,2,0,-1.0,0,5,,MimeKit.Cryptography.SecureMimeDigitalSignature' MimeKit.Cryptography.OpenPgpDigitalSignature' MimeKit.Cryptography.DigitalSignatureCollection' MimeKit.Cryptography.SecureMimeContext' MimeKit.Cryptography.OpenPgpContext
18,MimeKit.Cryptography,IX509CertificateDatabase,0,14,0,0,0,139,14,1,0,-1.0,0,4,,MimeKit.Cryptography.X509CertificateRecord' MimeKit.Cryptography.X509CrlRecord' MimeKit.Cryptography.X509CertificateDatabase' MimeKit.Cryptography.DefaultSecureMimeContext
19,MimeKit.Cryptography,MultipartEncrypted,0,18,0,0,18,793,69,0,1,-1.0,0,6,,MimeKit.Cryptography.SecureMimeContext' MimeKit.ParserOptions' MimeKit.Cryptography.CryptographyContext' MimeKit.Cryptography.OpenPgpContext' MimeKit.MimeMessage' MimeKit.Cryptography.MultipartEncrypted
20,MimeKit.Cryptography,MultipartSigned,0,10,0,0,9,397,32,0,1,-1.0,0,7,,MimeKit.Cryptography.CryptographyContext' MimeKit.ParserOptions' MimeKit.Cryptography.SecureMimeContext' MimeKit.Cryptography.OpenPgpContext' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.MimeMessage' MimeKit.Cryptography.MultipartSigned
21,MimeKit.Cryptography,NpgsqlCertificateDatabase,2,6,1,0,2,137,31,0,1,0.67,0,1,,MimeKit.Cryptography.NpgsqlCertificateDatabase
22,MimeKit.Cryptography,OpenPgpContext,1,42,8,0,24,1485,226,1,1,0.36,0,7,,MimeKit.Cryptography.OpenPgpDigitalCertificate' MimeKit.Cryptography.GnuPGContext' MimeKit.Cryptography.OpenPgpContext' MimeKit.Cryptography.CryptographyContext' MimeKit.Cryptography.MultipartSigned' MimeKit.MimeMessage' MimeKit.Cryptography.MultipartEncrypted
23,MimeKit.Cryptography,OpenPgpDigitalCertificate,0,2,7,0,0,106,6,0,1,-1.0,0,1,,MimeKit.Cryptography.OpenPgpDigitalSignature
24,MimeKit.Cryptography,OpenPgpDigitalSignature,2,4,6,0,1,99,8,0,1,1.0,0,1,,MimeKit.Cryptography.OpenPgpContext
25,MimeKit.Cryptography,PrivateKeyNotFoundException,0,5,1,0,4,100,8,0,0,-1.0,0,5,,MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.PrivateKeyNotFoundException' MimeKit.Cryptography.MultipartEncrypted' MimeKit.MimeMessage' MimeKit.Cryptography.OpenPgpContext
26,MimeKit.Cryptography,PublicKeyAlgorithm,0,0,0,0,0,42,0,0,0,-1.0,0,7,,MimeKit.Cryptography.IDigitalCertificate' MimeKit.Cryptography.OpenPgpDigitalCertificate' MimeKit.Cryptography.IDigitalSignature' MimeKit.Cryptography.OpenPgpDigitalSignature' MimeKit.Cryptography.SecureMimeDigitalSignature' MimeKit.Cryptography.SecureMimeDigitalCertificate' MimeKit.Cryptography.OpenPgpContext
27,MimeKit.Cryptography,PublicKeyNotFoundException,0,3,1,0,2,66,5,0,0,-1.0,0,4,,MimeKit.Cryptography.PublicKeyNotFoundException' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Cryptography.OpenPgpContext' MimeKit.MimeMessage
28,MimeKit.Cryptography,SecureMailboxAddress,0,5,1,0,4,113,8,0,1,-1.0,0,7,,MimeKit.Cryptography.TemporarySecureMimeContext' MimeKit.Cryptography.SecureMailboxAddress' MimeKit.Cryptography.SecureMimeContext' MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.Cryptography.OpenPgpContext' MimeKit.Cryptography.DefaultSecureMimeContext
29,MimeKit.Cryptography,SecureMimeContext,4,43,5,0,22,1141,171,3,1,0.37,0,10,,MimeKit.Cryptography.CmsRecipient' MimeKit.Cryptography.CmsSigner' MimeKit.Cryptography.CryptographyContext' MimeKit.Cryptography.SecureMimeContext' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.TemporarySecureMimeContext' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.Cryptography.MultipartSigned' MimeKit.MimeMessage' MimeKit.Cryptography.ApplicationPkcs7Mime
30,MimeKit.Cryptography,VoteComparer,0,1,0,0,1,9,1,0,0,-1.0,0,0,,
31,MimeKit.Cryptography,SecureMimeDigitalCertificate,0,2,7,0,0,101,7,0,1,-1.0,0,2,,MimeKit.Cryptography.SecureMimeDigitalSignature' MimeKit.Cryptography.SecureMimeContext
32,MimeKit.Cryptography,SecureMimeDigitalSignature,2,3,8,0,1,128,6,0,1,1.0,0,1,,MimeKit.Cryptography.SecureMimeContext
33,MimeKit.Cryptography,SecureMimeType,0,0,0,0,0,22,0,0,0,-1.0,0,3,,MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.Cryptography.SecureMimeContext' MimeKit.Cryptography.ApplicationPkcs7Mime
34,MimeKit.Cryptography,SqlCertificateDatabase,2,19,0,0,0,424,48,2,1,0.0,0,3,,MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.SqliteCertificateDatabase' MimeKit.Cryptography.NpgsqlCertificateDatabase
35,MimeKit.Cryptography,SqliteCertificateDatabase,3,6,1,0,2,193,35,0,2,0.67,0,4,,MimeKit.Cryptography.CryptographyContext' MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.SqliteCertificateDatabase' MimeKit.Cryptography.DefaultSecureMimeContext
36,MimeKit.Cryptography,SubjectIdentifierType,0,0,0,0,0,14,0,0,0,-1.0,0,1,,MimeKit.Cryptography.CmsRecipient
37,MimeKit.Cryptography,TemporarySecureMimeContext,4,12,0,0,4,254,38,0,2,0.0,0,1,,MimeKit.Cryptography.TemporarySecureMimeContext
38,MimeKit.Cryptography,WindowsSecureMimeContext,0,23,1,0,8,489,64,0,2,-1.0,0,1,,MimeKit.Cryptography.WindowsSecureMimeContext
39,MimeKit.Cryptography,X509CertificateChain,1,16,2,0,14,297,29,0,0,0.0,0,2,,MimeKit.Cryptography.X509CertificateChain' MimeKit.Cryptography.CmsSigner
40,MimeKit.Cryptography,X509CertificateDatabase,5,45,3,0,15,842,122,1,1,0.29,0,2,,MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.X509CertificateDatabase
41,MimeKit.Cryptography,X509CertificateExtensions,0,9,0,0,7,168,26,0,0,-1.0,0,2,,MimeKit.Cryptography.SecureMailboxAddress' MimeKit.Cryptography.SqlCertificateDatabase
42,MimeKit.Cryptography,X509CertificateRecordFields,0,0,0,0,0,33,0,0,0,-1.0,0,4,,MimeKit.Cryptography.IX509CertificateDatabase' MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.X509CertificateDatabase
43,MimeKit.Cryptography,X509CertificateRecord,1,3,14,0,3,188,7,0,0,1.0,0,7,,MimeKit.Cryptography.X509CertificateRecord' MimeKit.Cryptography.NpgsqlCertificateDatabase' MimeKit.Cryptography.SqliteCertificateDatabase' MimeKit.Cryptography.IX509CertificateDatabase' MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.X509CertificateDatabase
44,MimeKit.Cryptography,X509CertificateStore,3,18,1,0,17,444,63,0,0,0.17,0,4,,MimeKit.Cryptography.X509CertificateStore' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.Cryptography.TemporarySecureMimeContext' MimeKit.Cryptography.SecureMimeContext
45,MimeKit.Cryptography,X509CrlRecordFields,0,0,0,0,0,28,0,0,0,-1.0,0,4,,MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.IX509CertificateDatabase' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.X509CertificateDatabase
46,MimeKit.Cryptography,X509CrlRecord,1,2,6,0,2,92,4,0,0,1.0,0,7,,MimeKit.Cryptography.X509CrlRecord' MimeKit.Cryptography.SqliteCertificateDatabase' MimeKit.Cryptography.IX509CertificateDatabase' MimeKit.Cryptography.NpgsqlCertificateDatabase' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.X509CertificateDatabase
47,MimeKit.Cryptography,X509KeyUsageFlags,0,0,0,0,0,60,0,0,0,-1.0,0,7,,MimeKit.Cryptography.X509CertificateRecord' MimeKit.Cryptography.CmsSigner' MimeKit.Cryptography.TemporarySecureMimeContext' MimeKit.Cryptography.SqlCertificateDatabase' MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.SecureMimeContext' MimeKit.Cryptography.X509CertificateExtensions
48,MimeKit.Cryptography,X509KeyUsageBits,0,0,0,0,0,11,0,0,0,-1.0,0,2,,MimeKit.Cryptography.DefaultSecureMimeContext' MimeKit.Cryptography.X509CertificateExtensions
49,MimeKit.Encodings,Base64Decoder,4,7,1,0,6,191,21,0,1,0.0,0,3,,MimeKit.IO.Filters.DecoderFilter' MimeKit.Utils.Rfc2047' MimeKit.Encodings.Base64Decoder
50,MimeKit.Encodings,Base64Encoder,9,10,1,0,6,252,25,0,1,0.2,0,6,,MimeKit.IO.Filters.EncoderFilter' MimeKit.ContentEncoding' MimeKit.MimePart' MimeKit.Encodings.Base64Encoder' MimeKit.Multipart' MimeKit.Utils.Rfc2047
51,MimeKit.Encodings,HexDecoder,2,7,1,0,6,171,18,0,1,0.29,0,2,,MimeKit.Encodings.HexDecoder' MimeKit.ParameterList
52,MimeKit.Encodings,HexDecoderState,0,0,0,0,0,5,0,0,0,-1.0,0,1,,MimeKit.Encodings.HexDecoder
53,MimeKit.Encodings,HexEncoder,1,8,1,0,6,164,16,0,1,0.5,0,2,,MimeKit.Encodings.HexEncoder' MimeKit.Parameter
54,MimeKit.Encodings,IMimeDecoder,0,5,1,0,0,78,5,6,0,-1.0,0,9,,MimeKit.Encodings.HexDecoder' MimeKit.Encodings.Base64Decoder' MimeKit.Encodings.IMimeDecoder' MimeKit.Encodings.PassThroughDecoder' MimeKit.Encodings.QuotedPrintableDecoder' MimeKit.Encodings.UUDecoder' MimeKit.Encodings.YDecoder' MimeKit.IO.Filters.DecoderFilter' MimeKit.Utils.Rfc2047
55,MimeKit.Encodings,IMimeEncoder,0,5,1,0,0,93,5,7,0,-1.0,0,10,,MimeKit.Encodings.QEncoder' MimeKit.Encodings.PassThroughEncoder' MimeKit.Encodings.IMimeEncoder' MimeKit.Encodings.UUEncoder' MimeKit.Encodings.QuotedPrintableEncoder' MimeKit.Encodings.Base64Encoder' MimeKit.Encodings.HexEncoder' MimeKit.Encodings.YEncoder' MimeKit.IO.Filters.EncoderFilter' MimeKit.Utils.Rfc2047
56,MimeKit.Encodings,PassThroughDecoder,0,7,1,0,6,119,13,0,1,-1.0,0,1,,MimeKit.Encodings.PassThroughDecoder
57,MimeKit.Encodings,PassThroughEncoder,0,7,1,0,6,131,12,0,1,-1.0,0,1,,MimeKit.Encodings.PassThroughEncoder
58,MimeKit.Encodings,QEncodeMode,0,0,0,0,0,10,0,0,0,-1.0,0,2,,MimeKit.Encodings.QEncoder' MimeKit.Utils.Rfc2047
59,MimeKit.Encodings,QEncoder,2,9,1,0,6,178,19,0,1,0.0,0,2,,MimeKit.Encodings.QEncoder' MimeKit.Utils.Rfc2047
60,MimeKit.Encodings,QuotedPrintableDecoder,3,8,1,0,7,196,22,0,1,0.25,0,3,,MimeKit.Encodings.QuotedPrintableDecoder' MimeKit.IO.Filters.DecoderFilter' MimeKit.Utils.Rfc2047
61,MimeKit.Encodings,QpDecoderState,0,0,0,0,0,5,0,0,0,-1.0,0,1,,MimeKit.Encodings.QuotedPrintableDecoder
62,MimeKit.Encodings,QuotedPrintableEncoder,6,9,1,0,6,246,29,0,1,0.0,0,3,,MimeKit.ContentEncoding' MimeKit.IO.Filters.EncoderFilter' MimeKit.Encodings.QuotedPrintableEncoder
63,MimeKit.Encodings,UUDecoder,6,10,1,0,7,331,54,0,1,0.3,0,2,,MimeKit.IO.Filters.DecoderFilter' MimeKit.Encodings.UUDecoder
64,MimeKit.Encodings,UUDecoderState,0,0,0,0,0,11,0,0,0,-1.0,0,1,,MimeKit.Encodings.UUDecoder
65,MimeKit.Encodings,UUEncoder,6,10,1,0,6,294,32,0,1,0.0,0,3,,MimeKit.ContentEncoding' MimeKit.IO.Filters.EncoderFilter' MimeKit.Encodings.UUEncoder
66,MimeKit.Encodings,YDecoder,6,9,2,0,7,416,80,0,1,0.22,0,1,,MimeKit.Encodings.YDecoder
67,MimeKit.Encodings,YDecoderState,0,0,0,0,0,21,0,0,0,-1.0,0,1,,MimeKit.Encodings.YDecoder
68,MimeKit.Encodings,YEncoder,3,9,2,0,6,201,20,0,1,0.0,0,1,,MimeKit.Encodings.YEncoder
69,MimeKit.IO,BoundStream,3,12,12,0,6,471,43,0,0,0.0,0,5,,MimeKit.IO.BoundStream' MimeKit.MimeEntity' MimeKit.MessagePartial' MimeKit.MimeParser' MimeKit.MimeMessage
70,MimeKit.IO,ChainedStream,5,13,6,0,7,416,45,0,0,0.0,0,3,,MimeKit.IO.ChainedStream' MimeKit.MimeEntity' MimeKit.MessagePartial
71,MimeKit.IO,FilteredStream,9,17,9,0,12,534,44,0,1,0.18,0,8,,MimeKit.ContentObject' MimeKit.IO.FilteredStream' MimeKit.HeaderList' MimeKit.Tnef.TnefPart' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Cryptography.MultipartSigned' MimeKit.MimePart' MimeKit.MimeMessage
72,MimeKit.IO,IOOperation,0,0,0,0,0,4,0,0,0,-1.0,0,1,,MimeKit.IO.FilteredStream
73,MimeKit.IO,ICancellableStream,0,3,0,0,0,50,3,1,0,-1.0,0,7,,MimeKit.MimePart' MimeKit.ContentObject' MimeKit.MimeEntity' MimeKit.Multipart' MimeKit.IO.FilteredStream' MimeKit.MimeParser' MimeKit.MimeMessage
74,MimeKit.IO,MeasuringStream,3,9,6,0,6,264,20,0,0,0.22,0,3,,MimeKit.IO.MeasuringStream' MimeKit.MimePart' MimeKit.MimeParser
75,MimeKit.IO,MemoryBlockStream,6,10,6,0,7,350,31,0,0,0.0,0,12,,MimeKit.IO.MemoryBlockStream' MimeKit.MessageDispositionNotification' MimeKit.Cryptography.WindowsSecureMimeContext' MimeKit.AttachmentCollection' MimeKit.Cryptography.SecureMimeContext' MimeKit.Tnef.TnefPart' MimeKit.MimeMessage' MimeKit.MimeParser' MimeKit.Cryptography.MultipartSigned' MimeKit.Cryptography.ApplicationPkcs7Mime' MimeKit.Cryptography.OpenPgpContext' MimeKit.Cryptography.MultipartEncrypted
76,MimeKit.IO.Filters,ArmoredFromFilter,2,5,0,0,2,119,22,0,1,0.4,0,2,,MimeKit.IO.Filters.ArmoredFromFilter' MimeKit.Cryptography.MultipartSigned
77,MimeKit.IO.Filters,BestEncodingFilter,9,8,0,0,5,195,34,0,1,0.25,0,4,,MimeKit.IO.Filters.BestEncodingFilter' MimeKit.AttachmentCollection' MimeKit.Tnef.TnefPart' MimeKit.MimePart
78,MimeKit.IO.Filters,CharsetFilter,3,5,2,0,4,166,7,0,1,0.6,0,1,,MimeKit.IO.Filters.CharsetFilter
79,MimeKit.IO.Filters,DecoderFilter,0,4,2,0,3,88,8,0,1,-1.0,0,2,,MimeKit.ContentObject' MimeKit.IO.Filters.DecoderFilter
80,MimeKit.IO.Filters,Dos2UnixFilter,1,4,0,0,2,70,9,0,1,0.5,0,2,,MimeKit.IO.Filters.Dos2UnixFilter' MimeKit.FormatOptions
81,MimeKit.IO.Filters,EncoderFilter,0,4,2,0,3,86,8,0,1,-1.0,0,2,,MimeKit.MimePart' MimeKit.IO.Filters.EncoderFilter
82,MimeKit.IO.Filters,IMimeFilter,0,3,0,0,0,38,3,3,0,-1.0,0,7,,MimeKit.IO.Filters.PassThroughFilter' MimeKit.IO.Filters.MimeFilterBase' MimeKit.IO.Filters.DecoderFilter' MimeKit.IO.Filters.EncoderFilter' MimeKit.FormatOptions' MimeKit.IO.Filters.BestEncodingFilter' MimeKit.IO.FilteredStream
83,MimeKit.IO.Filters,MimeFilterBase,4,10,1,0,3,181,19,8,1,0.2,0,9,,MimeKit.IO.Filters.CharsetFilter' MimeKit.IO.Filters.DecoderFilter' MimeKit.IO.Filters.Dos2UnixFilter' MimeKit.IO.Filters.EncoderFilter' MimeKit.IO.Filters.TrailingWhitespaceFilter' MimeKit.IO.Filters.ArmoredFromFilter' MimeKit.IO.Filters.Unix2DosFilter' MimeKit.Tnef.RtfCompressedToRtf' MimeKit.IO.Filters.MimeFilterBase
84,MimeKit.IO.Filters,PassThroughFilter,0,4,0,0,4,61,4,0,1,-1.0,0,3,,MimeKit.IO.Filters.PassThroughFilter' MimeKit.IO.Filters.EncoderFilter' MimeKit.IO.Filters.DecoderFilter
85,MimeKit.IO.Filters,TrailingWhitespaceFilter,1,4,0,0,2,89,12,0,2,0.5,0,2,,MimeKit.IO.Filters.TrailingWhitespaceFilter' MimeKit.Cryptography.MultipartSigned
86,MimeKit.IO.Filters,Unix2DosFilter,1,4,0,0,2,68,8,0,2,0.5,0,5,,MimeKit.FormatOptions' MimeKit.IO.Filters.Unix2DosFilter' MimeKit.MimePart' MimeKit.Cryptography.MultipartEncrypted' MimeKit.Cryptography.MultipartSigned
87,MimeKit.Tnef,RtfCompressedToRtf,15,4,2,0,2,253,32,0,2,0.0,0,2,,MimeKit.Tnef.RtfCompressedToRtf' MimeKit.Tnef.TnefPart
88,MimeKit.Tnef,FilterState,0,0,0,0,0,11,0,0,0,-1.0,0,1,,MimeKit.Tnef.RtfCompressedToRtf
89,MimeKit.Tnef,RtfCompressionMode,0,0,0,0,0,14,0,0,0,-1.0,0,1,,MimeKit.Tnef.RtfCompressedToRtf
90,MimeKit.Tnef,TnefAttachFlags,0,0,0,0,0,19,0,0,0,-1.0,0,1,,MimeKit.Tnef.TnefPart
91,MimeKit.Tnef,TnefAttachMethod,0,0,0,0,0,23,0,0,0,-1.0,0,3,,MimeKit.Tnef.TnefReader' MimeKit.Tnef.TnefPropertyReader' MimeKit.Tnef.TnefPart
92,MimeKit.Tnef,TnefAttributeLevel,0,0,0,0,0,10,0,0,0,-1.0,0,2,,MimeKit.Tnef.TnefReader' MimeKit.Tnef.TnefPart
93,MimeKit.Tnef,TnefAttributeType,0,0,0,0,0,12,0,0,0,-1.0,0,3,,MimeKit.Tnef.TnefReader' MimeKit.Tnef.TnefAttributeTag' MimeKit.Tnef.TnefPropertyReader
94,MimeKit.Tnef,TnefAttributeTag,0,0,0,0,0,134,0,0,0,-1.0,0,4,,MimeKit.Tnef.TnefAttachMethod' MimeKit.Tnef.TnefPropertyReader' MimeKit.Tnef.TnefReader' MimeKit.Tnef.TnefPart
95,MimeKit.Tnef,TnefComplianceMode,0,0,0,0,0,11,0,0,0,-1.0,0,2,,MimeKit.Tnef.TnefPart' MimeKit.Tnef.TnefReader
96,MimeKit.Tnef,TnefComplianceStatus,0,0,0,0,0,71,0,0,0,-1.0,0,2,,MimeKit.Tnef.TnefPropertyReader' MimeKit.Tnef.TnefReader
97,MimeKit.Tnef,TnefException,0,3,0,0,2,42,3,0,0,-1.0,0,3,,MimeKit.Tnef.TnefException' MimeKit.Tnef.TnefPropertyReader' MimeKit.Tnef.TnefReader
98,MimeKit.Tnef,TnefNameId,4,4,4,0,4,108,6,0,0,0.0,0,2,,MimeKit.Tnef.TnefNameId' MimeKit.Tnef.TnefPropertyReader
99,MimeKit.Tnef,TnefNameIdKind,0,0,0,0,0,10,0,0,0,-1.0,0,2,,MimeKit.Tnef.TnefNameId' MimeKit.Tnef.TnefPropertyReader
100,MimeKit.Tnef,TnefPart,0,8,0,0,4,336,39,0,1,-1.0,0,2,,MimeKit.ParserOptions' MimeKit.Tnef.TnefPart
101,MimeKit.Tnef,TnefPropertyId,0,0,0,0,0,1986,0,0,0,-1.0,0,4,,MimeKit.Tnef.TnefAttachMethod' MimeKit.Tnef.TnefPropertyReader' MimeKit.Tnef.TnefPart' MimeKit.Tnef.TnefPropertyTag
102,MimeKit.Tnef,TnefPropertyReader,13,50,16,0,20,1332,239,0,0,0.0,0,2,,MimeKit.Tnef.TnefPropertyReader' MimeKit.Tnef.TnefReader
103,MimeKit.Tnef,TnefPropertyTag,683,7,6,678,6,4945,8,0,0,0.71,0,2,,MimeKit.Tnef.TnefPropertyReader' MimeKit.Tnef.TnefPropertyTag
104,MimeKit.Tnef,TnefPropertyType,0,0,0,0,0,74,0,0,0,-1.0,0,3,,MimeKit.Tnef.TnefPart' MimeKit.Tnef.TnefPropertyReader' MimeKit.Tnef.TnefPropertyTag
105,MimeKit.Tnef,TnefReader,14,26,13,0,7,639,80,0,0,0.15,0,4,,MimeKit.Tnef.TnefReader' MimeKit.Tnef.TnefReaderStream' MimeKit.Tnef.TnefPart' MimeKit.Tnef.TnefPropertyReader
106,MimeKit.Tnef,TnefReaderStream,3,9,5,0,6,201,13,0,0,0.56,0,2,,MimeKit.Tnef.TnefReaderStream' MimeKit.Tnef.TnefPropertyReader
107,MimeKit.Utils,CharType,0,0,0,0,0,19,0,0,0,-1.0,0,2,,MimeKit.Encodings.QEncoder' MimeKit.Utils.ByteExtensions
108,MimeKit.Utils,ByteExtensions,10,19,0,0,16,151,42,0,0,0.21,0,0,,
109,MimeKit.Utils,CharsetUtils,3,17,0,2,9,393,72,0,0,0.12,0,12,,MimeKit.Tnef.TnefPart' MimeKit.MimeEntity' MimeKit.Utils.ParseUtils' MimeKit.Utils.CharsetUtils' MimeKit.Multipart' MimeKit.Parameter' MimeKit.InternetAddress' MimeKit.Header' MimeKit.MimeMessage' MimeKit.ParameterList' MimeKit.TextPart' MimeKit.Utils.Rfc2047
