,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
10,10,21600584,1610612753,ORL,Orlando,201586,Serge Ibaka,,DND - Sore Right Shoulder,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
11,11,21600584,1610612753,ORL,Orlando,204014,Damjan Rudez,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
12,12,21600584,1610612753,ORL,Orlando,203912,C.J. Wilcox,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
13,13,21600584,1610612746,LAC,LA,203085,Austin Rivers,F,,32:40,101.1,101.5,84.6,89.6,16.6,11.9,0.22699999999999998,2.5,31.3,0.0,0.114,0.057999999999999996,12.5,0.5,0.514,0.139,0.142,102.26,99.17,82.64,68,0.09
14,14,21600584,1610612746,LAC,LA,201601,Luc Mbah a Moute,F,,23:05,111.6,106.0,67.3,72.0,44.4,34.0,0.0,0.0,0.0,0.038,0.036000000000000004,0.037000000000000005,20.0,0.5,0.5,0.175,0.184,105.0,103.96,86.63,50,0.053
15,15,21600584,1610612746,LAC,LA,201599,DeAndre Jordan,C,,32:28,102.6,100.0,86.2,92.5,16.5,7.5,0.048,1.0,8.3,0.242,0.33299999999999996,0.29,8.3,0.5,0.512,0.138,0.14400000000000002,102.9,100.53,83.78,69,0.2
16,16,21600584,1610612746,LAC,LA,200755,JJ Redick,G,,36:01,114.5,114.5,84.7,92.1,29.7,22.4,0.20800000000000002,0.0,20.8,0.0,0.14,0.077,0.0,0.531,0.5770000000000001,0.22399999999999998,0.226,105.69,101.29,84.41,76,0.16
17,17,21600584,1610612746,LAC,LA,101108,Chris Paul,G,,32:41,102.6,101.5,81.6,88.1,21.0,13.4,0.33299999999999996,1.2,22.2,0.0,0.18899999999999997,0.09699999999999999,18.5,0.5,0.575,0.273,0.27899999999999997,102.44,99.12,82.6,68,0.19399999999999998
18,18,21600584,1610612746,LAC,LA,101138,Brandon Bass,,,8:06,91.9,88.2,120.4,123.5,-28.5,-35.3,0.0,0.0,0.0,0.0,0.111,0.071,50.0,0.5,0.615,0.2,0.218,100.03,100.74,83.95,17,0.031
19,19,21600584,1610612746,LAC,LA,101109,Raymond Felton,,,16:59,108.0,111.8,103.9,105.4,4.0,6.4,0.0,0.0,0.0,0.0,0.158,0.111,25.0,0.667,0.667,0.222,0.221,102.79,100.36,83.64,34,0.064
20,20,21600584,1610612746,LAC,LA,2037,Jamal Crawford,,,24:31,95.9,98.0,103.1,110.2,-7.1,-12.2,0.235,0.8,26.7,0.0,0.0,0.0,33.3,0.6,0.7120000000000001,0.20800000000000002,0.21100000000000002,101.31,96.93,80.77,50,0.068
21,21,21600584,1610612746,LAC,LA,202325,Wesley Johnson,,,17:57,110.5,111.1,109.9,118.4,0.6,-7.3,0.071,0.0,20.0,0.0,0.15,0.10300000000000001,0.0,0.625,0.625,0.111,0.11,103.18,98.95,82.46,36,0.09
22,22,21600584,1610612746,LAC,LA,201578,Marreese Speights,,,15:32,111.8,116.1,97.3,106.3,14.5,9.9,0.111,0.5,10.0,0.0,0.158,0.107,20.0,0.929,0.8740000000000001,0.29,0.28,103.77,97.34,81.12,31,0.14300000000000002
23,23,21600584,1610612746,LAC,LA,101187,Alan Anderson,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
24,24,21600584,1610612746,LAC,LA,1718,Paul Pierce,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
