,col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31
13,13,21801105,1610612762,UTA,Utah,203497,Rudy Gobert,C,,28:28,109.3,108.3,97.8,101.7,11.5,6.7,0.0,0.0,0.0,0.154,0.24,0.196,5.9,0.818,0.852,0.254,0.264,102.72,101.17,84.31,60,0.305
14,14,21801105,1610612762,UTA,Utah,1628378,Donovan Mitchell,G,,27:13,99.1,96.6,91.1,91.4,8.0,5.2,0.16699999999999998,1.0,15.0,0.0,0.174,0.08199999999999999,15.0,0.35700000000000004,0.35700000000000004,0.27,0.281,101.14,102.3,85.25,58,0.012
15,15,21801105,1610612762,UTA,Utah,201937,Ricky Rubio,G,,26:55,117.2,121.4,99.2,101.8,18.0,19.6,0.3,3.0,31.6,0.0,0.048,0.023,10.5,0.667,0.745,0.20600000000000002,0.20600000000000002,102.11,98.97,82.48,56,0.175
16,16,21801105,1610612762,UTA,Utah,1626220,Royce O'Neale,,,22:53,124.0,123.1,74.9,73.6,49.1,49.5,0.048,0.5,20.0,0.0,0.077,0.043,40.0,1.25,1.25,0.068,0.071,108.68,110.11,91.76,52,0.079
17,17,21801105,1610612762,UTA,Utah,203109,Jae Crowder,,,19:42,132.8,129.5,96.5,90.7,36.3,38.8,0.133,2.0,15.4,0.055999999999999994,0.105,0.081,7.7,0.45,0.45,0.22,0.23,101.51,105.99,88.32,44,0.11900000000000001
18,18,21801105,1610612762,UTA,Utah,2594,Kyle Korver,,,19:56,136.1,131.0,83.7,81.4,52.5,49.6,0.055999999999999994,0.0,11.1,0.0,0.083,0.05,0.0,0.563,0.563,0.17800000000000002,0.184,99.02,102.34,85.28,42,0.07200000000000001
19,19,21801105,1610612762,UTA,Utah,203526,Raul Neto,,,17:12,143.3,132.4,80.6,80.6,62.6,51.9,0.17600000000000002,3.0,30.0,0.071,0.182,0.139,10.0,0.5,0.645,0.16699999999999998,0.179,97.9,101.86,84.88,37,0.113
20,20,21801105,1610612762,UTA,Utah,200757,Thabo Sefolosha,,,14:05,102.0,103.6,70.9,75.0,31.1,28.6,0.083,0.0,33.3,0.0,0.2,0.10300000000000001,0.0,0.5,0.5,0.063,0.064,98.98,95.43,79.53,28,0.071
21,21,21801105,1610612762,UTA,Utah,1627777,Georges Niang,,,4:26,174.6,158.3,81.2,81.8,93.4,76.5,0.16699999999999998,1.0,33.3,0.0,0.28600000000000003,0.222,33.3,1.5,1.5,0.16699999999999998,0.184,118.88,124.51,103.76,12,0.192
22,22,21801105,1610612762,UTA,Utah,202327,Ekpe Udoh,,,4:26,174.6,158.3,81.2,81.8,93.4,76.5,0.16699999999999998,0.0,50.0,0.0,0.28600000000000003,0.222,0.0,1.0,1.0,0.083,0.092,118.88,124.51,103.76,12,0.192
