,col0,col1,col2,col3,col4,col5,col6
135,10.0,-1.0,3.5,3.5,3.0,B+,B
136,8.0,10.0,3.449180328,3.66,3.0,B+,B
137,10.0,-1.0,3.535294118,3.535294118,3.0,A,B+
138,5.0,-1.0,2.836363636,3.3,3.0,B,B-
139,4.0,10.0,3.0,3.0,3.0,C,B-
140,7.0,-1.0,3.13125,3.13125,3.0,B,B-
141,7.0,-1.0,3.123529412,3.123529412,3.0,B,B-
142,10.0,-1.0,4.0,4.0,3.0,B,A-
143,1.0,10.0,1.0,1.0,2.0,D,C+
144,7.0,-1.0,3.246666667,3.246666667,3.0,A,B-
145,10.0,-1.0,3.5888888889999997,3.1642857139999996,3.0,A,B
146,3.0,-1.0,1.8230769230000001,2.525,3.0,C-,C
147,8.0,-1.0,3.18,3.18,3.0,D,B-
148,10.0,-1.0,2.320689655,2.442857143,2.0,B+,C+
149,4.0,-1.0,1.707317073,2.5,3.0,F,C
150,7.0,-1.0,3.8,3.8,3.0,A,B+
151,7.0,-1.0,2.4375,2.4375,2.0,B,C+
152,10.0,-1.0,2.666666667,2.666666667,2.0,C,C+
153,7.0,-1.0,3.0,3.0,3.0,B-,B-
154,7.0,-1.0,2.882352941,2.882352941,3.0,B,B-
155,7.0,-1.0,3.1,3.1,3.0,C,B-
156,7.0,-1.0,3.34,3.34,3.0,B-,B
157,8.0,-1.0,3.08,3.08,3.0,B,B-
158,4.0,-1.0,2.18,2.18,2.0,B,C
159,7.0,-1.0,3.375,3.375,3.0,C,B
160,7.0,7.0,2.735294118,2.647058824,2.0,B,C+
161,0.0,-1.0,0.5625,0.5625,1.0,B,C
162,1.0,4.0,2.822727273,2.469230769,2.0,B-,B-
163,10.0,-1.0,3.483870968,3.625,3.0,C+,B+
164,8.0,-1.0,3.26875,3.26875,3.0,C-,B
165,4.0,-1.0,1.08,0.5,1.0,C-,C-
166,7.0,-1.0,3.4,3.4,3.0,A,B
167,10.0,-1.0,3.73125,3.73125,3.0,B,B+
168,7.0,7.0,2.923076923,2.923076923,3.0,B-,B-
169,7.0,-1.0,3.625,3.625,3.0,A-,B+
170,7.0,-1.0,2.933333333,2.933333333,3.0,D,B-
171,10.0,-1.0,3.4666666669999997,3.4666666669999997,3.0,A-,B
172,7.0,7.0,3.333333333,3.333333333,3.0,C,B-
173,7.0,-1.0,3.25,3.25,3.0,C,B
174,7.0,-1.0,2.153846154,2.153846154,2.0,B+,C
175,7.0,-1.0,3.003174603,2.88,3.0,C+,B-
176,4.0,-1.0,1.571428571,1.571428571,2.0,D,C-
177,8.0,-1.0,2.726666667,2.726666667,2.0,A-,C+
178,10.0,10.0,3.175,3.175,3.0,B,B+
179,7.0,-1.0,2.1875,2.1875,2.0,D,C
180,0.0,-1.0,2.1875,2.1875,2.0,C+,C+
181,7.0,-1.0,1.133333333,1.133333333,1.0,C-,C-
182,4.0,-1.0,1.5384615380000002,1.5384615380000002,2.0,C,C-
183,9.0,-1.0,3.5133333330000003,3.5133333330000003,3.0,A,B
184,7.0,-1.0,2.9543478260000002,2.364285714,3.0,B-,C+
185,10.0,-1.0,3.777777778,3.777777778,3.0,A,B+
186,7.0,7.0,2.75,2.769230769,3.0,D,B-
187,0.0,-1.0,1.8125,1.8125,2.0,B,C+
188,9.0,-1.0,3.3625,3.3625,3.0,A,B
189,10.0,-1.0,3.4375,3.4375,3.0,D+,B
190,7.0,-1.0,3.613333333,3.613333333,3.0,C-,B
191,10.0,-1.0,3.5333333330000003,3.5333333330000003,3.0,B,B+
192,4.0,-1.0,2.275862069,1.692307692,2.0,C-,C
193,10.0,-1.0,3.929411765,3.929411765,3.0,A,A-
194,7.0,-1.0,2.95,2.95,3.0,B+,B-
195,7.0,10.0,2.307692308,2.307692308,2.0,B,B-
196,7.0,-1.0,3.19375,3.19375,3.0,C,B-
197,7.0,-1.0,2.7125,2.7125,2.0,C,C+
198,10.0,-1.0,3.764705882,3.764705882,3.0,A,B+
199,10.0,-1.0,4.0,4.0,3.0,A,A-
200,5.0,-1.0,2.6076923080000003,2.6076923080000003,3.0,A,C+
201,0.0,-1.0,0.8666666670000001,0.8666666670000001,1.0,C-,B-
202,10.0,-1.0,3.46875,3.142857143,3.0,B,B
203,10.0,-1.0,3.5066666669999997,3.5066666669999997,3.0,C-,B+
204,10.0,-1.0,3.914754098,3.907692308,3.0,A,A-
205,7.0,10.0,3.450980392,3.833333333,3.0,B,B-
206,10.0,-1.0,3.066666667,3.066666667,3.0,C,B-
207,7.0,9.0,3.28125,3.28125,3.0,B+,B-
208,1.0,-1.0,2.635526316,1.864285714,2.0,B-,C+
209,7.0,-1.0,2.885,2.633333333,3.0,D,C+
210,10.0,-1.0,3.673333333,3.673333333,3.0,B,B+
211,7.0,-1.0,3.75625,3.75625,3.0,B,B+
212,0.0,-1.0,2.925,2.925,2.0,B+,C+
213,4.0,-1.0,2.25,2.25,3.0,D,C
214,10.0,-1.0,2.248275862,1.785714286,1.0,B-,C+
215,7.0,-1.0,3.535294118,3.535294118,3.0,A-,B
216,10.0,-1.0,3.5625,3.5625,3.0,B-,B+
217,7.0,-1.0,3.0066666669999997,3.0066666669999997,3.0,B-,B-
218,7.0,-1.0,3.066666667,3.066666667,3.0,C+,B-
219,10.0,-1.0,3.170588235,3.170588235,2.0,B,B
220,1.0,-1.0,2.3125,2.3125,2.0,B,C+
221,7.0,-1.0,2.6875,2.6875,3.0,B,C+
222,10.0,-1.0,3.451515152,3.7375,3.0,B-,B+
223,7.0,-1.0,1.888888889,2.5,3.0,C-,C
224,0.0,-1.0,1.15,1.15,1.0,C-,B-
225,7.0,-1.0,3.133333333,3.133333333,3.0,C+,B-
226,4.0,-1.0,2.0295081969999997,1.875,2.0,C-,C
227,4.0,-1.0,2.1375,2.1375,3.0,C-,C
228,0.0,10.0,2.528571429,3.225,3.0,C,C
229,10.0,-1.0,2.15625,4.0,3.0,D,B-
230,7.0,8.0,3.453846154,3.453846154,3.0,B,B-
231,4.0,-1.0,2.133333333,2.133333333,2.0,C,C
232,10.0,-1.0,3.8,3.8,3.0,B,B+
233,4.0,-1.0,2.375,2.375,2.0,B,C
234,4.0,10.0,3.1,2.8055555560000003,3.0,B,C+
235,9.0,-1.0,3.4375,3.4375,3.0,A-,B
236,7.0,10.0,3.3529411760000003,3.3529411760000003,3.0,C,B-
237,10.0,-1.0,3.25,3.25,3.0,D+,B
238,7.0,4.0,2.133333333,2.133333333,2.0,D,C
239,10.0,-1.0,4.0,4.0,3.0,A,A-
240,10.0,10.0,4.0,4.0,3.0,A,B+
241,3.0,8.0,2.4666666669999997,2.9,3.0,B+,C
242,10.0,-1.0,3.2088235289999996,3.4666666669999997,3.0,A-,B
243,7.0,-1.0,1.9333333330000002,1.9333333330000002,2.0,F,C
244,10.0,-1.0,2.529411765,2.529411765,2.0,C,C+
245,7.0,-1.0,3.076923077,3.076923077,3.0,C+,B-
